year,month,district,normalized_district,t2m_mean_c,rh2m_mean_percent,precip_total_mm,grid_points_used,polygon_point_count,fallback_point_count,no_coverage_flag,source_provider,source_files_covered
2022,1,Attock,Attock District,9.2477,71.5784,151.0000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Bahawalnagar,Bahawalnagar District,13.6766,55.0922,114.0300,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Bahawalpur,Bahawalpur District,14.4875,50.0456,246.3000,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Bhakkar,Bhakkar District,7.8582,63.5887,2027.9100,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Chakwal,Chakwal District,9.6488,71.8784,394.1000,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Dera Ghazi Khan,Dera Ghazi Khan District,11.9650,54.5773,141.1200,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Faisalabad,Faisalabad District,12.7577,60.4471,146.5500,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Gujranwala,Gujranwala District,11.6810,73.7748,141.2000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Gujrat,Gujrat District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Hafizabad,Hafizabad District,11.7939,71.0935,126.5000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Jhang,Jhang District,7.5070,66.6741,899.8500,7,0,7,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Jhelum,Jhelum District,11.3310,68.6910,172.5400,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Kasur,Kasur District,12.5216,64.5585,181.2300,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Khanewal,Khanewal District,13.3097,58.1690,38.7700,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Khushab,Khushab District,10.9818,65.4548,275.1200,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Lahore,Lahore District,11.9774,70.9313,119.5300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Layyah,Layyah District,9.6974,57.1171,127.4400,3,0,3,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Lodhran,Lodhran District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Mandi Bahauddin,Mandi Bahauddin District,11.5171,72.5010,149.7800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Mianwali,Mianwali District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Multan,Multan District,13.9452,55.7629,28.2800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Muzaffargarh,Muzaffargarh District,14.0753,52.2245,178.8000,6,0,6,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Narowal,Narowal District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Okara,Okara District,11.1564,62.9192,2617.8100,29,0,29,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Pakpattan,Pakpattan District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Rahim Yar Khan,Rahim Yar Khan District,14.9439,48.5922,156.3900,5,5,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Rajanpur,Rajanpur District,13.4478,53.6787,100.7200,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Rawalpindi,Rawalpindi District,9.6935,69.5458,174.7200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Sahiwal,Sahiwal District,13.2663,56.9660,102.1200,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Sargodha,Sargodha District,11.7855,66.6255,315.8400,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Sheikhupura,Sheikhupura District,,,,0,0,0,True,nasa_power_merra2,
2022,1,Sialkot,Sialkot District,11.9710,70.4923,167.0700,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Toba Tek Singh,Toba Tek Singh District,12.9497,57.7729,61.1300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,1,Vehari,Vehari District,13.5516,57.1902,75.2800,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Attock,Attock District,11.6525,67.1729,37.2400,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Bahawalnagar,Bahawalnagar District,17.5665,42.3189,5.6900,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Bahawalpur,Bahawalpur District,18.6432,35.4867,14.3900,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Bhakkar,Bhakkar District,10.5852,55.4084,409.0200,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Chakwal,Chakwal District,12.1576,66.4025,83.3100,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Dera Ghazi Khan,Dera Ghazi Khan District,15.4176,37.7097,12.1100,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Faisalabad,Faisalabad District,15.5641,53.4198,13.4700,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Gujranwala,Gujranwala District,13.9468,67.3111,31.3200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Gujrat,Gujrat District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Hafizabad,Hafizabad District,14.1964,64.5918,23.2900,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Jhang,Jhang District,9.9318,60.8304,315.2400,7,0,7,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Jhelum,Jhelum District,13.5689,63.2579,49.0300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Kasur,Kasur District,15.2164,57.1786,24.7600,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Khanewal,Khanewal District,16.3700,46.8754,0.6000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Khushab,Khushab District,13.7412,58.7630,39.3900,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Lahore,Lahore District,14.4154,63.7282,22.2100,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Layyah,Layyah District,12.7677,42.5487,16.0600,3,0,3,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Lodhran,Lodhran District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Mandi Bahauddin,Mandi Bahauddin District,13.9389,65.5629,34.2900,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Mianwali,Mianwali District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Multan,Multan District,17.5921,37.4107,0.8800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Muzaffargarh,Muzaffargarh District,18.2606,37.5765,22.8200,6,0,6,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Narowal,Narowal District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Okara,Okara District,14.3474,53.3251,777.2200,29,0,29,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Pakpattan,Pakpattan District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Rahim Yar Khan,Rahim Yar Khan District,19.0391,32.8534,7.5200,5,5,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Rajanpur,Rajanpur District,17.5146,33.4252,5.5700,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Rawalpindi,Rawalpindi District,11.8093,64.7286,51.3300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Sahiwal,Sahiwal District,16.3404,48.0777,3.4200,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Sargodha,Sargodha District,14.4856,60.0351,53.4200,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Sheikhupura,Sheikhupura District,,,,0,0,0,True,nasa_power_merra2,
2022,2,Sialkot,Sialkot District,14.1507,64.8936,46.4200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Toba Tek Singh,Toba Tek Singh District,15.9046,49.7471,3.6600,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,2,Vehari,Vehari District,16.8991,44.0254,1.2800,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Attock,Attock District,19.7342,61.9445,73.4900,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Bahawalnagar,Bahawalnagar District,27.3700,26.9890,8.0900,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Bahawalpur,Bahawalpur District,27.8635,26.0731,20.9700,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Bhakkar,Bhakkar District,19.4947,49.7266,858.9200,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Chakwal,Chakwal District,20.3681,60.0725,148.8400,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Dera Ghazi Khan,Dera Ghazi Khan District,24.7081,32.7251,82.0800,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Faisalabad,Faisalabad District,25.0240,40.3958,17.6800,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Gujranwala,Gujranwala District,22.8258,54.1058,8.0700,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Gujrat,Gujrat District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Hafizabad,Hafizabad District,23.1429,51.7955,13.1300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Jhang,Jhang District,19.1144,50.6874,346.7400,7,0,7,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Jhelum,Jhelum District,21.8894,55.7797,39.3300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Kasur,Kasur District,24.7260,41.9621,10.1100,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Khanewal,Khanewal District,26.4410,33.2855,6.9200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Khushab,Khushab District,22.7194,49.6185,86.2300,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Lahore,Lahore District,23.6248,48.7797,6.3600,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Layyah,Layyah District,21.9660,36.0656,64.1800,3,0,3,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Lodhran,Lodhran District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Mandi Bahauddin,Mandi Bahauddin District,22.4610,55.5800,21.3300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Mianwali,Mianwali District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Multan,Multan District,27.2206,28.8848,6.9000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Muzaffargarh,Muzaffargarh District,27.4657,27.8088,24.9500,6,0,6,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Narowal,Narowal District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Okara,Okara District,23.7504,38.6097,215.4800,29,0,29,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Pakpattan,Pakpattan District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Rahim Yar Khan,Rahim Yar Khan District,28.0563,26.0497,21.8000,5,5,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Rajanpur,Rajanpur District,26.6763,28.4046,44.9900,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Rawalpindi,Rawalpindi District,19.8400,60.3358,79.0300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Sahiwal,Sahiwal District,26.2868,32.7129,8.2100,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Sargodha,Sargodha District,23.5251,48.2448,67.6200,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Sheikhupura,Sheikhupura District,,,,0,0,0,True,nasa_power_merra2,
2022,3,Sialkot,Sialkot District,22.9516,53.0097,12.7200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Toba Tek Singh,Toba Tek Singh District,25.5694,37.4029,6.9700,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,3,Vehari,Vehari District,27.0550,28.6271,8.4700,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Attock,Attock District,26.7137,42.4803,12.2000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Bahawalnagar,Bahawalnagar District,33.7117,14.0212,0.0000,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Bahawalpur,Bahawalpur District,34.0637,14.4396,0.0000,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Bhakkar,Bhakkar District,26.1938,29.6131,256.2700,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Chakwal,Chakwal District,27.8010,36.2864,17.3300,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Dera Ghazi Khan,Dera Ghazi Khan District,31.3578,14.9572,1.6700,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Faisalabad,Faisalabad District,32.6218,18.1308,0.1900,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Gujranwala,Gujranwala District,31.1947,25.4130,0.6200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Gujrat,Gujrat District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Hafizabad,Hafizabad District,31.3327,24.7880,0.4400,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Jhang,Jhang District,25.4722,34.7790,172.7600,7,0,7,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Jhelum,Jhelum District,29.1193,34.4300,8.6300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Kasur,Kasur District,32.5133,18.8523,0.2500,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Khanewal,Khanewal District,33.1057,16.4760,0.0000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Khushab,Khushab District,30.3380,25.2489,4.8300,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Lahore,Lahore District,31.7993,22.4133,0.2500,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Layyah,Layyah District,28.5344,16.7087,3.3000,3,0,3,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Lodhran,Lodhran District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Mandi Bahauddin,Mandi Bahauddin District,30.3900,30.1940,1.8800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Mianwali,Mianwali District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Multan,Multan District,33.7483,14.1650,0.0000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Muzaffargarh,Muzaffargarh District,33.7206,15.1859,0.1500,6,0,6,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Narowal,Narowal District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Okara,Okara District,30.4474,21.7315,166.0700,29,0,29,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Pakpattan,Pakpattan District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Rahim Yar Khan,Rahim Yar Khan District,34.3971,14.5815,0.2700,5,5,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Rajanpur,Rajanpur District,33.1509,12.9474,0.1800,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Rawalpindi,Rawalpindi District,26.4460,42.0153,14.7900,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Sahiwal,Sahiwal District,33.2907,14.7880,0.0000,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Sargodha,Sargodha District,31.1176,25.1834,3.1500,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Sheikhupura,Sheikhupura District,,,,0,0,0,True,nasa_power_merra2,
2022,4,Sialkot,Sialkot District,30.7687,27.8760,3.4900,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Toba Tek Singh,Toba Tek Singh District,32.9230,16.3943,0.0200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,4,Vehari,Vehari District,33.5242,14.0433,0.0000,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Attock,Attock District,30.9616,34.2216,45.0800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Bahawalnagar,Bahawalnagar District,36.4552,19.6487,40.1600,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Bahawalpur,Bahawalpur District,36.8956,18.9156,42.8200,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Bhakkar,Bhakkar District,28.5632,33.0261,2072.6000,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Chakwal,Chakwal District,31.9574,29.8976,122.2800,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Dera Ghazi Khan,Dera Ghazi Khan District,34.4719,17.0371,20.4200,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Faisalabad,Faisalabad District,35.9019,21.3890,30.3500,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Gujranwala,Gujranwala District,34.8777,24.7565,26.1500,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Gujrat,Gujrat District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Hafizabad,Hafizabad District,35.1326,23.7558,19.5800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Jhang,Jhang District,28.5852,35.0512,316.7500,7,0,7,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Jhelum,Jhelum District,33.0497,29.0300,40.3200,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Kasur,Kasur District,35.8881,21.5621,25.4100,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Khanewal,Khanewal District,36.4694,20.3661,8.4300,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Khushab,Khushab District,33.4682,26.2882,85.9700,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Lahore,Lahore District,35.4703,22.5416,15.1600,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Layyah,Layyah District,31.6552,18.5553,20.3500,3,0,3,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Lodhran,Lodhran District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Mandi Bahauddin,Mandi Bahauddin District,34.4865,26.3552,29.1000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Mianwali,Mianwali District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Multan,Multan District,37.2239,17.7055,2.8000,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Muzaffargarh,Muzaffargarh District,36.5737,19.4227,23.1400,6,0,6,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Narowal,Narowal District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Okara,Okara District,33.1950,26.2221,795.0900,29,0,29,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Pakpattan,Pakpattan District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Rahim Yar Khan,Rahim Yar Khan District,37.2141,18.5103,24.1900,5,5,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Rajanpur,Rajanpur District,36.3920,15.3735,13.5000,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Rawalpindi,Rawalpindi District,30.6768,33.3842,48.1800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Sahiwal,Sahiwal District,36.2644,20.3550,31.4200,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Sargodha,Sargodha District,34.8525,24.1345,59.6000,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Sheikhupura,Sheikhupura District,,,,0,0,0,True,nasa_power_merra2,
2022,5,Sialkot,Sialkot District,34.2013,27.4381,42.8800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Toba Tek Singh,Toba Tek Singh District,36.1358,20.4403,13.9700,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,5,Vehari,Vehari District,36.7215,19.1497,21.9500,2,2,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Attock,Attock District,32.9170,35.1203,133.7800,1,1,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Bahawalnagar,Bahawalnagar District,36.4326,30.8158,121.6900,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Bahawalpur,Bahawalpur District,36.3958,32.9639,382.1400,8,8,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Bhakkar,Bhakkar District,30.9343,31.8480,1515.3700,21,0,21,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Chakwal,Chakwal District,33.4120,34.3007,370.6400,3,3,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
2022,6,Dera Ghazi Khan,Dera Ghazi Khan District,34.3617,30.9026,352.3900,4,4,0,False,nasa_power_merra2,2022-PRECTOTCORR.json|2022-RH2M.json|2022-T2M.json
