date,year,month,district,NDVI_mean,NDWI_mean,rainfall_total_mm,rainfall_mean_mm_per_day,temp_max_c,temp_mean_c,temp_min_c,soil_moisture_0_7cm,soil_moisture_7_28cm,landcover_crops_km2,landcover_cropland_fraction,data_source_schema,data_quality_flag,missing_columns_note
2022-01-01,2022,1,Rawalpindi District,0.3298190480715114,-0.388400571435879,164.67172500058152,5.311991123265824,17.970436928662675,9.063131568851155,0.5053365882182265,0.3677210389055205,0.35853430319409835,2179.837130052958,,legacy_detailed,,
2022-01-01,2022,1,Sahiwal District,0.6005570821963665,-0.5426036642956549,39.30700249099283,1.267967819663906,22.22539770519286,12.568734216950864,4.725265135201975,0.2142235620666617,0.1669731993973334,1971.47705989331,,legacy_detailed,,
2022-01-01,2022,1,Sargodha District,0.509325644602143,-0.4722201282981859,77.58130404167797,2.5026226997293377,21.047975333979057,12.11893434959164,3.480403429060974,0.2514665818365054,0.21430898813644653,4066.4214557134387,,legacy_detailed,,
2022-01-01,2022,1,Sheikhupura District,0.5352872735267755,-0.4759726877993556,83.6571193470685,2.698616749484881,20.306314505166437,11.980279409092976,4.20389789805053,0.2829455825507797,0.25303517512919244,3866.8678671324074,,legacy_detailed,,
2022-01-01,2022,1,Sialkot District,0.37703931263479934,-0.34537995932923954,161.08743331440883,5.196368821982425,19.987737651565283,11.429289385899489,3.1390888970959994,0.35547466439445297,0.350265504799383,1871.9281824327818,,legacy_detailed,,
2022-01-01,2022,1,Toba Tek Singh District,0.5521109661152674,-0.5044679269184518,32.887000459384545,1.0608709809482166,21.993091624945386,12.487903662411071,4.216010108182013,0.22238031232753805,0.1725628754993877,2595.46817938953,,legacy_detailed,,
2022-01-01,2022,1,Vehari District,0.5773032660379195,-0.5443000497840941,27.59482568485818,0.8901556665514448,23.58169631717046,12.984265927036622,4.892463002267311,0.1949337044579179,0.14973537183431274,3779.670352253333,,legacy_detailed,,
2022-02-01,2022,2,Attock District,0.3210459130401673,-0.36638193679540715,38.50852869798787,1.3753045976880953,23.42053172134815,12.598074205212189,3.1847908550092696,0.2648033363454044,0.2730517496320558,3533.0587721331044,,legacy_detailed,,
2022-02-01,2022,2,Bahawalnagar District,0.5083379489766281,-0.5034929359567965,0.6055019752933497,0.021625070533104473,27.762855053866748,16.746547878590203,6.3626584084081586,0.1170525811405201,0.1410321603415584,5877.17469252935,,legacy_detailed,,
2022-02-01,2022,2,Bahawalpur District,0.25046534462571507,-0.32901562202385004,0.15836344084483042,0.005655837094729364,30.133612307849937,18.327882222366263,7.129382125233749,0.05554042270352656,0.12295523212347621,6313.634600854378,,legacy_detailed,,
2022-02-01,2022,2,Bhakkar District,0.36590825932967513,-0.3746852472055837,5.947467978615466,0.21240957050748233,27.25515298146743,15.732478960604828,5.425553171756192,0.08341955454511135,0.11404070985516197,4761.374273144614,,legacy_detailed,,
2022-02-01,2022,2,Chakwal District,0.30116183667556046,-0.36295833791657506,27.428377187884447,0.9795849003504044,22.922955174379762,12.946299418050637,3.909527346722907,0.25092780344822324,0.24859790242577123,3459.3018881430116,,legacy_detailed,,
2022-02-01,2022,2,Dera Ghazi Khan District,0.30447201688256326,-0.35714464870770013,6.326509928752907,0.2259467833019264,27.67649778927723,15.776843199675758,5.823372937026054,0.05800131145962627,0.14296622367466028,4287.350367706017,,legacy_detailed,,
2022-02-01,2022,2,Faisalabad District,0.545657035360934,-0.5249360333314423,9.553131938819831,0.3411832834781618,25.18384450706132,15.10425464486595,5.420829801807471,0.19527460859532264,0.1798874387485829,4858.316356694459,,legacy_detailed,,
2022-02-01,2022,2,Gujranwala District,0.6190138977192575,-0.5504858694848032,14.803906714130443,0.5287109535191491,23.08492483253911,13.808088213494651,4.593883362851492,0.28154200221524034,0.2816489687525394,3066.1625571084915,,legacy_detailed,,
2022-02-01,2022,2,Gujrat District,0.504694062624604,-0.4913743366516544,17.511506516473727,0.6254109457775199,23.15438013419719,13.314456275365815,3.961270063261929,0.3056156841535811,0.3087344417826319,2233.8143695298727,,legacy_detailed,,
2022-02-01,2022,2,Hafizabad District,0.7096412372253749,-0.6362727160398334,10.451688688027781,0.373274596133491,23.85653704003994,14.26022725101018,4.398598765006433,0.2334448017151576,0.22687863846545872,2035.212883922436,,legacy_detailed,,
2022-02-01,2022,2,Jhang District,0.531417693155144,-0.5170166760952383,8.750427322747456,0.31251526064713353,25.9520704887371,15.589768292093638,6.134393726846041,0.17188995013400632,0.16738739961444898,6893.174775784137,,legacy_detailed,,
2022-02-01,2022,2,Jhelum District,0.3521345345394256,-0.4035874624110043,21.955373197012374,0.7841204720336288,23.077778869267767,13.23117550240282,3.7625820515858144,0.2880488456482824,0.2878578199822372,1527.0140530130734,,legacy_detailed,,
2022-02-01,2022,2,Kasur District,0.48350634461688186,-0.458254934573608,7.583862935117055,0.2708522484891258,25.33503233149043,14.736005109366918,4.2368959326155675,0.23119742464049636,0.22945875096022858,3408.9599256838724,,legacy_detailed,,
2022-02-01,2022,2,Khanewal District,0.6330218314421335,-0.5959748473571925,0.8721353739462543,0.031147691774502127,26.97959693251232,16.470446208489548,7.23528027094011,0.14797702972331414,0.14627010362217896,3643.8101431055106,,legacy_detailed,,
2022-02-01,2022,2,Khushab District,0.3448151224804534,-0.38572224577084463,10.846304807100879,0.3873680297820706,25.651640323652305,14.556733074055641,5.269671774030174,0.15804265285596128,0.16068336901617913,3131.412984093027,,legacy_detailed,,
2022-02-01,2022,2,Lahore District,0.3923626825867712,-0.3767726975333208,12.346777067883561,0.4409563227927762,24.247739574465502,14.168413924137411,4.565498132806873,0.25341973749025803,0.25863331952261226,908.3056570169535,,legacy_detailed,,
2022-02-01,2022,2,Layyah District,0.46227903596084746,-0.4530324623020676,6.126156504927319,0.2187913029233083,28.07848802610885,16.50222556819781,5.445320920561154,0.06470811608141787,0.09223163634835685,4064.273902403151,,legacy_detailed,,
2022-02-01,2022,2,Lodhran District,0.6467776323439803,-0.6115679304024061,0.28360510035086195,0.010128753500320454,28.091338210554845,17.046363305854896,7.385546401317511,0.12942030694171847,0.1375897289636885,2325.212859336356,,legacy_detailed,,
2022-02-01,2022,2,Mandi Bahauddin District,0.5843301591231297,-0.5385572187264714,13.991199243881463,0.49968568568644167,23.73721179836542,13.925992790678242,4.4356053440631875,0.2540546519710732,0.25408589208782917,2281.2199357830536,,legacy_detailed,,
2022-02-01,2022,2,Mianwali District,0.4101381375799895,-0.4183102913353227,10.803950493468934,0.38585537442590984,25.73503702389758,14.571220337194589,5.268898457253999,0.15516353654145046,0.17530881490282949,3257.761717111504,,legacy_detailed,,
2022-02-01,2022,2,Multan District,0.5771560307710313,-0.5540596554634502,0.4671571690869201,0.01668418454822984,28.165345008887034,17.024787479413977,6.990904581675466,0.13197649679578263,0.13865645304841154,2674.8424528682604,,legacy_detailed,,
2022-02-01,2022,2,Muzaffargarh District,0.48568825703787655,-0.47671121430947605,1.0085407889745976,0.03601931392604869,28.769242834039623,17.037339627108874,6.4223582575747615,0.09894713641615054,0.11416281469855151,5175.292532185652,,legacy_detailed,,
2022-02-01,2022,2,Narowal District,0.588174236944365,-0.525213182640666,30.195224125450064,1.0784008629166193,23.159175600938564,13.415276488912063,4.7265802559906565,0.3443553077490346,0.3482618749232921,2107.232778943224,,legacy_detailed,,
2022-02-01,2022,2,Okara District,0.5247911597358532,-0.49961975477635645,1.4759008805919258,0.052710746052181415,26.318913818609172,15.348824406605711,5.181830852624795,0.19846885905457207,0.18922168628024852,3985.5961343350878,,legacy_detailed,,
2022-02-01,2022,2,Pakpattan District,0.5102610259591751,-0.47188973236912785,0.0290784642773695,0.0010385165949164774,26.49036306996458,16.083965507828776,6.073527823881813,0.16121823170240687,0.155958278785341,2586.410899019968,,legacy_detailed,,
2022-02-01,2022,2,Rahim Yar Khan District,0.3538785045619474,-0.40604553034149243,0.0939796250762129,0.003356415203012351,31.473356773329225,18.573220035191312,7.9121439004220395,0.07811696887274394,0.12287478801211658,5935.800844873123,,legacy_detailed,,
2022-02-01,2022,2,Rajanpur District,0.27407177426729995,-0.3350461283206594,2.0218392510233647,0.07220854444672323,30.269498508624324,17.727644545499107,7.0762938114709035,0.052546710534118,0.1331447782650181,4441.687892369714,,legacy_detailed,,
2022-02-01,2022,2,Rawalpindi District,0.3884079089574578,-0.4288225120987818,41.23787417842729,1.472781218129004,21.531776129847273,11.079593175235928,1.6887137314171554,0.34308849940595737,0.3498150405858888,2091.446726712449,,legacy_detailed,,
2022-02-01,2022,2,Sahiwal District,0.5533518595146126,-0.5258935038522183,1.6790567565172583,0.059966312872102835,26.191378838032385,15.892027904198107,6.315254086672417,0.168217805326508,0.15981250389980473,2771.301971998479,,legacy_detailed,,
2022-02-01,2022,2,Sargodha District,0.571473166624851,-0.542279217837243,12.284790267132763,0.4387425091736536,24.87302868978379,14.672195790946809,4.912715354012343,0.2088845658669445,0.1991140958852734,4952.423907841104,,legacy_detailed,,
2022-02-01,2022,2,Sheikhupura District,0.622831616856371,-0.5593705503513248,12.377815462365204,0.4420648382350547,24.15293163206785,14.351020160433125,4.529164123098591,0.2431823203820155,0.23517689351400772,5121.362221323224,,legacy_detailed,,
2022-02-01,2022,2,Sialkot District,0.583520698137526,-0.5203316593076681,20.71204553113832,0.7397159095529567,22.975599889850947,13.415363409415722,4.045003419391103,0.3267076129421521,0.3317229963042087,2504.495933218618,,legacy_detailed,,
2022-02-01,2022,2,Toba Tek Singh District,0.5997687258462557,-0.5820378018270289,5.063754724284668,0.18084838194701575,25.945550158380485,15.626598437499135,6.38303515207736,0.1782389790078954,0.16780147641675047,2591.681839948155,,legacy_detailed,,
2022-02-01,2022,2,Vehari District,0.5610007847839729,-0.54980547142286,0.3236442460782155,0.011558723017065524,27.180275851275685,16.61045111120092,7.119955253400295,0.13766973999562246,0.14234374307288583,3793.5568638962095,,legacy_detailed,,
2022-03-01,2022,3,Attock District,0.38118017895714706,-0.4251384418720154,42.216166158041695,1.3618118060347297,33.186248450286065,20.477344039672982,7.90789090034549,0.24961890185711733,0.26398107096186707,3140.5603984415307,,legacy_detailed,,
2022-03-01,2022,3,Bahawalnagar District,0.4000439423657239,-0.4484189180693105,1.8947307599757266,0.06112034699417694,38.51505417791463,25.327940712741388,10.835441653662249,0.10373691678383244,0.1275747473305205,5822.926123383462,,legacy_detailed,,
2022-03-01,2022,3,Bahawalpur District,0.19624537185333202,-0.2962934415101972,0.6868379562761187,0.022156063095236597,40.473655009512655,26.833388193200392,11.60103577875085,0.05176346985574359,0.11893102139904603,5979.043787452523,,legacy_detailed,,
2022-03-01,2022,3,Bhakkar District,0.36013236651359476,-0.3893917441661418,14.632628603101733,0.4720202781721446,37.42594543409722,24.524025691241054,11.150684640371084,0.08258267622179218,0.11836934253095836,4979.742197615872,,legacy_detailed,,
2022-03-01,2022,3,Chakwal District,0.352713514309053,-0.3997796249946515,40.284005760414914,1.2994840607730214,33.38004101019493,21.189705260457103,8.320662029410475,0.2419752616095801,0.2484790715663837,3110.613163564011,,legacy_detailed,,
2022-03-01,2022,3,Dera Ghazi Khan District,0.2612349452981383,-0.32474833652960405,16.268273444449544,0.5247830142297416,36.569179136806476,23.802971913811373,9.673038048125003,0.09795930625475371,0.15345896855116345,3766.1056262337775,,legacy_detailed,,
2022-03-01,2022,3,Faisalabad District,0.5130359968508248,-0.520703270208998,19.91423448154306,0.6423946624735151,37.11526427985604,24.225618853457213,10.824240298852553,0.1565646394483904,0.15299198094567718,4883.956140249764,,legacy_detailed,,
2022-03-01,2022,3,Gujranwala District,0.6090384211768212,-0.5740147560683548,21.213250688955366,0.6842984098167256,36.12624017126412,22.661424804387362,9.38008699884818,0.2129333152599275,0.23225548055211423,3037.113980895014,,legacy_detailed,,
2022-03-01,2022,3,Gujrat District,0.5143991639822498,-0.5079990802916889,36.30801594515987,1.1712263228197175,35.175129320061025,21.642441094030644,8.12631194694107,0.25685523499874957,0.278530262761586,2137.715201797,,legacy_detailed,,
2022-03-01,2022,3,Hafizabad District,0.6385349222179975,-0.602949323274825,18.64480279539703,0.6014452518286637,36.406966112473526,23.218034373587123,10.630254531368875,0.18181376901541368,0.18384223011194636,2029.6221935367362,,legacy_detailed,,
2022-03-01,2022,3,Jhang District,0.49002805000040395,-0.4996992682983965,10.73868685290395,0.3464092525103201,37.53753450834711,24.66710459710617,11.249734025454735,0.1467638092408137,0.1455006209799267,6823.854793939039,,legacy_detailed,,
2022-03-01,2022,3,Jhelum District,0.4154815726485481,-0.4494798632838214,42.10333688481463,1.3581721544591119,34.10397776142274,21.25666206895101,8.135780511577423,0.2661467224995901,0.2826496747420121,1340.8049570222474,,legacy_detailed,,
2022-03-01,2022,3,Kasur District,0.5014020872971355,-0.4896894419548403,19.652737253147915,0.6339592667282093,36.802984345067514,23.769133254666162,10.379060625524763,0.1687450930597181,0.17532301155188204,3371.139538720352,,legacy_detailed,,
2022-03-01,2022,3,Khanewal District,0.5322293360542614,-0.5409858901983515,5.512550646224171,0.17782421467331583,37.719101069687476,25.132565879184757,11.323534822316198,0.13989877548067992,0.1371514455513793,3635.496103780731,,legacy_detailed,,
2022-03-01,2022,3,Khushab District,0.37884215661247045,-0.41688693682887634,23.425278083860313,0.7556541327703897,35.99434219567067,23.208143102220703,9.399696842390775,0.1574754419605606,0.18418000923291214,3413.898221141717,,legacy_detailed,,
2022-03-01,2022,3,Lahore District,0.4427397045195217,-0.4435394376628918,26.725385979573748,0.862109226918371,36.27258818432362,23.116461711242827,9.528288617773274,0.17812967900756888,0.20757262279293623,886.681031882551,,legacy_detailed,,
2022-03-01,2022,3,Layyah District,0.39625344687190545,-0.41980420945887664,12.156377858883127,0.3921412216568713,38.39925968097579,25.21816766495169,10.922227728039234,0.0800775850658464,0.09564638064864733,3907.9576605352413,,legacy_detailed,,
2022-03-01,2022,3,Lodhran District,0.5275851304341462,-0.5434274730324831,3.830558044114891,0.12356638831859178,38.08036843025656,25.25543951702375,11.59213770121414,0.1333115289187072,0.13320576191248554,2330.5574657058014,,legacy_detailed,,
2022-03-01,2022,3,Mandi Bahauddin District,0.586140982429797,-0.5595778892743138,29.957284897284747,0.9663640297479708,35.94382547902258,22.376871401800816,9.678552660863875,0.21610516971101257,0.23144484344739447,2257.1867809319865,,legacy_detailed,,
2022-03-01,2022,3,Mianwali District,0.4186347261623478,-0.43377342611664044,32.08652046730278,1.035049049645861,35.744355917496435,22.946405939374372,9.328302739117051,0.14972315829006294,0.1713337002647512,3093.523420402404,,legacy_detailed,,
2022-03-01,2022,3,Multan District,0.4917642743358743,-0.5093408079333092,5.813179768672453,0.18752192692838252,38.361864069096434,25.424512811415447,11.535386280078296,0.13856185506933513,0.13405876388344332,2687.366985164002,,legacy_detailed,,
2022-03-01,2022,3,Muzaffargarh District,0.40220178883741003,-0.42908011735440355,9.070379332085665,0.29259288229052843,38.67183839905248,25.413931269257997,10.958199138455026,0.11022698138299925,0.11376940041835384,4865.4599900894755,,legacy_detailed,,
2022-03-01,2022,3,Narowal District,0.622049235218892,-0.5926480141265605,29.10849207578934,0.9389836139375863,34.59730951689509,21.577074851677533,8.914284318674774,0.26370792603538434,0.2907811875511267,2097.00096686031,,legacy_detailed,,
2022-03-01,2022,3,Okara District,0.5045982424314802,-0.5043980746146747,15.159749692494488,0.48902418277137816,37.22388407759399,24.400621517755503,10.862022162127085,0.14600319810377865,0.14675922518432874,3938.149830705807,,legacy_detailed,,
2022-03-01,2022,3,Pakpattan District,0.5274824684354964,-0.5211120117618014,5.036507077377311,0.16246797019117293,37.452577218408464,24.906081642348635,10.861466820923066,0.1319882769775106,0.13516715970105653,2588.550609300979,,legacy_detailed,,
2022-03-01,2022,3,Rahim Yar Khan District,0.2683633196158496,-0.34568908794490505,2.6025256264332817,0.08395243951978831,40.08237534821407,26.6406723084954,12.090815171228154,0.07413864245543522,0.11661439053784657,5886.910470212752,,legacy_detailed,,
2022-03-01,2022,3,Rajanpur District,0.21257889726362725,-0.2869522528511831,9.53488378362018,0.3075768959739844,39.00798205959912,25.76793374791951,10.936570629970621,0.06548351676096445,0.1308838601435864,3761.2050210843813,,legacy_detailed,,
2022-03-01,2022,3,Rawalpindi District,0.4953593252285539,-0.5091303812086484,58.534446475589064,1.8882079521920483,31.824535613043285,18.818244157834773,5.680496614673011,0.31888273287337837,0.3458481564654965,1909.1354310755814,,legacy_detailed,,
2022-03-01,2022,3,Sahiwal District,0.5195785116013945,-0.52872283911304,8.963586013160725,0.28914793485192436,37.297317651782734,24.686450591126,10.84625641694459,0.14282281076041434,0.1442355564886328,2788.1688391108437,,legacy_detailed,,
2022-03-01,2022,3,Sargodha District,0.5463041504335954,-0.538529491431663,26.951055739566936,0.8693888944822297,36.20538575919038,23.264416467385665,9.983589830568391,0.1963982081209031,0.20114912896195983,4971.904125223725,,legacy_detailed,,
2022-03-01,2022,3,Sheikhupura District,0.6192913427013508,-0.589209065331281,24.861682042127878,0.801989741525578,36.49545032593994,23.38888166392259,10.105900485102904,0.17680397020898872,0.18562867256521448,5103.223146633017,,legacy_detailed,,
2022-03-01,2022,3,Sialkot District,0.6172720243210617,-0.5808280626974367,27.130016281885446,0.8751618169262949,35.265058377568735,21.713303363370585,8.220459327446724,0.25317378778824834,0.2796809038069102,2517.3847902986495,,legacy_detailed,,
2022-03-01,2022,3,Toba Tek Singh District,0.5186216178542767,-0.5329211259150887,6.023525330736686,0.19430726987696767,36.98772385836222,24.455077117441558,11.024165575794498,0.15564685809155393,0.1487162623367022,2627.843848992657,,legacy_detailed,,
2022-03-01,2022,3,Vehari District,0.5243075610531297,-0.5338221459279744,3.9239096418497286,0.12657773050666699,37.70545582168173,25.159117130271802,11.057207958435463,0.12715516537428145,0.13327303418662706,3905.015932040607,,legacy_detailed,,
2022-04-01,2022,4,Attock District,0.24332309764640195,-0.3407744977284464,21.459667208109384,0.7153222401182604,39.02634720265377,27.128506240513726,13.671136581355114,0.13888689902760076,0.17422013841637254,3046.399222447526,,legacy_detailed,,
2022-04-01,2022,4,Bahawalnagar District,0.17299817819886826,-0.29132962662127443,0.014926929238325982,4.975643090662081E-4,43.69055901534096,31.7419399626103,17.828972155772853,0.09204057357235496,0.1244139435699772,5152.947512419967,,legacy_detailed,,
2022-04-01,2022,4,Bahawalpur District,0.11401762196809677,-0.23069019223586015,3.498590973225417,0.11661969908941583,44.28394736945484,33.03491435360169,19.0997267185133,0.04172681953097043,0.11556167529071057,3845.1545763018125,,legacy_detailed,,
2022-04-01,2022,4,Bhakkar District,0.17929517528666308,-0.2790408852794055,8.741701798757552,0.2913900601556199,42.440432368505554,31.02662397251395,17.25719993515917,0.0496220408083638,0.09284350766517413,3724.8457414251698,,legacy_detailed,,
2022-04-01,2022,4,Chakwal District,0.24781749827676225,-0.34288704183223156,16.740019350411256,0.5580006447404434,39.36815024313347,28.14122479184514,15.959502717277898,0.14268416608962523,0.15967559654454086,2939.272999589456,,legacy_detailed,,
2022-04-01,2022,4,Dera Ghazi Khan District,0.16627205039943047,-0.2764486322410533,8.912473979624263,0.2970824659581399,41.22331985586652,30.17753033965675,17.571272284508186,0.04847165769584981,0.14326083100663523,3807.986234749328,,legacy_detailed,,
2022-04-01,2022,4,Faisalabad District,0.29221969220173605,-0.37652583137899076,1.65772111058431,0.05525737041535133,43.692162077617176,31.07124140092651,17.44817935437298,0.13402779289995778,0.14444236835174984,4901.166485405429,,legacy_detailed,,
2022-04-01,2022,4,Gujranwala District,0.3272260880905012,-0.42426659817754175,6.116724544540862,0.20389081788241145,42.67422417009419,30.20092734660904,16.59776242426025,0.13084280100079648,0.1397462965120329,3042.607028120387,,legacy_detailed,,
2022-04-01,2022,4,Gujrat District,0.34151916615714717,-0.4209924824170038,7.0981598512365425,0.23660532783880592,40.91393154463831,28.692575278531397,15.556377757708185,0.14020117796024345,0.1519863096461092,2234.7991382929076,,legacy_detailed,,
2022-04-01,2022,4,Hafizabad District,0.2859970687247813,-0.41738162399778944,6.983340643610189,0.23277802152085722,43.325713554441286,30.734731655089682,17.48206525078984,0.13453061575599926,0.13976173802741376,2032.5788435500735,,legacy_detailed,,
2022-04-01,2022,4,Jhang District,0.2835636190147468,-0.37851243444451416,2.01281635065034,0.06709387824923736,43.946870715198365,31.36133355201136,18.34405767254959,0.11522560302195405,0.13295303874414946,6752.991723331863,,legacy_detailed,,
2022-04-01,2022,4,Jhelum District,0.3006949292931012,-0.392519012308176,11.132720160198934,0.3710906716346416,40.06134457143265,28.26657935702434,15.897284682859464,0.14258286189401137,0.15872969549294158,1451.4694749798223,,legacy_detailed,,
2022-04-01,2022,4,Kasur District,0.37115534939836914,-0.42909275391421214,1.8466806992418117,0.061556022967469266,43.333418749191125,30.75486067984946,17.687255391295114,0.13109397470993397,0.14058425056251359,3425.3905288807755,,legacy_detailed,,
2022-04-01,2022,4,Khanewal District,0.2792881368031808,-0.37738202629711187,3.1040607168833487,0.10346869060063091,43.980342002249,31.57556622180596,17.955532069717684,0.1223635747428274,0.13368306967347757,3667.0248664136648,,legacy_detailed,,
2022-04-01,2022,4,Khushab District,0.23154103951565067,-0.33529570745354936,10.127582957242987,0.33758609812180845,42.02186739893334,30.273226130793358,16.88792329932719,0.09321500756399363,0.12016321506044057,2789.9069798724477,,legacy_detailed,,
