system:index,district,month,rainfall_mean_mm_per_day,rainfall_total_mm,year,.geo
0_000100000000000016a6,Okara District,1,1.1950446368302778,37.0463838640287,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a7,Pakpattan District,1,1.1821771078500776,36.64749028616559,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a8,Rahim Yar Khan District,1,0.5773343203589884,17.8973639640041,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a9,Rajanpur District,1,0.9602823547224596,29.768752966025517,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016aa,Rawalpindi District,1,5.311991123265824,164.67172500058152,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ab,Sahiwal District,1,1.267967819663906,39.30700249099283,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ac,Sargodha District,1,2.5026226997293377,77.58130404167797,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ad,Sheikhupura District,1,2.698616749484881,83.6571193470685,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ae,Sialkot District,1,5.196368821982425,161.08743331440883,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016af,Toba Tek Singh District,1,1.0608709809482166,32.887000459384545,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016b0,Vehari District,1,0.8901556665514448,27.59482568485818,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000168f,Attock District,2,1.3753045976880953,38.50852869798787,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001690,Bahawalnagar District,2,0.021625070533104473,0.6055019752933497,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001691,Bahawalpur District,2,0.005655837094729364,0.15836344084483042,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001692,Bhakkar District,2,0.21240957050748233,5.947467978615466,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001693,Chakwal District,2,0.9795849003504044,27.428377187884447,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001694,Dera Ghazi Khan District,2,0.2259467833019264,6.326509928752907,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001695,Faisalabad District,2,0.3411832834781618,9.553131938819831,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001696,Gujranwala District,2,0.5287109535191491,14.803906714130443,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001697,Gujrat District,2,0.6254109457775199,17.511506516473727,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001698,Hafizabad District,2,0.373274596133491,10.451688688027781,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001699,Jhang District,2,0.31251526064713353,8.750427322747456,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169a,Jhelum District,2,0.7841204720336288,21.955373197012374,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169b,Kasur District,2,0.2708522484891258,7.583862935117055,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169c,Khanewal District,2,0.031147691774502127,0.8721353739462543,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169d,Khushab District,2,0.3873680297820706,10.846304807100879,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169e,Lahore District,2,0.4409563227927762,12.346777067883561,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169f,Layyah District,2,0.2187913029233083,6.126156504927319,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a0,Lodhran District,2,0.010128753500320454,0.28360510035086195,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a1,Mandi Bahauddin District,2,0.49968568568644167,13.991199243881463,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,Mianwali District,2,0.38585537442590984,10.803950493468934,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,Multan District,2,0.01668418454822984,0.4671571690869201,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,Muzaffargarh District,2,0.03601931392604869,1.0085407889745976,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,Narowal District,2,1.0784008629166193,30.195224125450064,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,Okara District,2,0.052710746052181415,1.4759008805919258,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,Pakpattan District,2,0.0010385165949164774,0.0290784642773695,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,Rahim Yar Khan District,2,0.003356415203012351,0.0939796250762129,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,Rajanpur District,2,0.07220854444672323,2.0218392510233647,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,Rawalpindi District,2,1.472781218129004,41.23787417842729,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,Sahiwal District,2,0.059966312872102835,1.6790567565172583,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,Sargodha District,2,0.4387425091736536,12.284790267132763,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,Sheikhupura District,2,0.4420648382350547,12.377815462365204,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,Sialkot District,2,0.7397159095529567,20.71204553113832,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,Toba Tek Singh District,2,0.18084838194701575,5.063754724284668,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,Vehari District,2,0.011558723017065524,0.3236442460782155,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,Attock District,3,1.3618118060347297,42.216166158041695,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,Bahawalnagar District,3,0.06112034699417694,1.8947307599757266,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,Bahawalpur District,3,0.022156063095236597,0.6868379562761187,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,Bhakkar District,3,0.4720202781721446,14.632628603101733,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,Chakwal District,3,1.2994840607730214,40.284005760414914,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,Dera Ghazi Khan District,3,0.5247830142297416,16.268273444449544,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,Faisalabad District,3,0.6423946624735151,19.91423448154306,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,Gujranwala District,3,0.6842984098167256,21.213250688955366,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,Gujrat District,3,1.1712263228197175,36.30801594515987,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,Hafizabad District,3,0.6014452518286637,18.64480279539703,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,Jhang District,3,0.3464092525103201,10.73868685290395,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,Jhelum District,3,1.3581721544591119,42.10333688481463,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,Kasur District,3,0.6339592667282093,19.652737253147915,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,Khanewal District,3,0.17782421467331583,5.512550646224171,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,Khushab District,3,0.7556541327703897,23.425278083860313,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,Lahore District,3,0.862109226918371,26.725385979573748,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,Layyah District,3,0.3921412216568713,12.156377858883127,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,Lodhran District,3,0.12356638831859178,3.830558044114891,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,Mandi Bahauddin District,3,0.9663640297479708,29.957284897284747,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,Mianwali District,3,1.035049049645861,32.08652046730278,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,Multan District,3,0.18752192692838252,5.813179768672453,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,Muzaffargarh District,3,0.29259288229052843,9.070379332085665,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,Narowal District,3,0.9389836139375863,29.10849207578934,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,Okara District,3,0.48902418277137816,15.159749692494488,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,Pakpattan District,3,0.16246797019117293,5.036507077377311,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,Rahim Yar Khan District,3,0.08395243951978831,2.6025256264332817,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,Rajanpur District,3,0.3075768959739844,9.53488378362018,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,Rawalpindi District,3,1.8882079521920483,58.534446475589064,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,Sahiwal District,3,0.28914793485192436,8.963586013160725,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,Sargodha District,3,0.8693888944822297,26.951055739566936,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,Sheikhupura District,3,0.801989741525578,24.861682042127878,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,Sialkot District,3,0.8751618169262949,27.130016281885446,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,Toba Tek Singh District,3,0.19430726987696767,6.023525330736686,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,Vehari District,3,0.12657773050666699,3.9239096418497286,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,Attock District,4,0.7153222401182604,21.459667208109384,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,Bahawalnagar District,4,4.975643090662081E-4,0.014926929238325982,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,Bahawalpur District,4,0.11661969908941583,3.498590973225417,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,Bhakkar District,4,0.2913900601556199,8.741701798757552,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,Chakwal District,4,0.5580006447404434,16.740019350411256,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,Dera Ghazi Khan District,4,0.2970824659581399,8.912473979624263,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,Faisalabad District,4,0.05525737041535133,1.65772111058431,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,Gujranwala District,4,0.20389081788241145,6.116724544540862,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,Gujrat District,4,0.23660532783880592,7.0981598512365425,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,Hafizabad District,4,0.23277802152085722,6.983340643610189,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,Jhang District,4,0.06709387824923736,2.01281635065034,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169a,Jhelum District,4,0.3710906716346416,11.132720160198934,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169b,Kasur District,4,0.061556022967469266,1.8466806992418117,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169c,Khanewal District,4,0.10346869060063091,3.1040607168833487,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169d,Khushab District,4,0.33758609812180845,10.127582957242987,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169e,Lahore District,4,0.1153777702083404,3.461333118150791,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169f,Layyah District,4,0.28212437674028534,8.463731298120425,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a0,Lodhran District,4,0.060651463692867495,1.8195439106150153,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a1,Mandi Bahauddin District,4,0.2633594502127555,7.900783517762111,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a2,Mianwali District,4,0.5002572728800092,15.007718200964923,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a3,Multan District,4,0.10620925136086691,3.1862775370150502,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a4,Muzaffargarh District,4,0.22081344792921978,6.62440344068941,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a5,Narowal District,4,0.17068847495528136,5.120654244522948,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a6,Okara District,4,0.06799197174988024,2.0397591545889044,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a7,Pakpattan District,4,0.00175310669797646,0.052593200744677694,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a8,Rahim Yar Khan District,4,0.14370512726394147,4.311153818850086,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a9,Rajanpur District,4,0.21070645232338894,6.32119355375077,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016aa,Rawalpindi District,4,0.7896276310028544,23.688828941474885,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ab,Sahiwal District,4,0.015351689749621146,0.4605506875816855,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ac,Sargodha District,4,0.2544509461349417,7.633528378967772,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ad,Sheikhupura District,4,0.17487108570277757,5.246132580501142,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ae,Sialkot District,4,0.19235928050503234,5.770778394753654,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016af,Toba Tek Singh District,4,0.03636588464976315,1.0909765426383662,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016b0,Vehari District,4,0.03858467590499048,1.1575402817249616,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000168f,Attock District,5,0.6637249443113739,20.575473332236992,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001690,Bahawalnagar District,5,0.008180911718348102,0.25360826459608315,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001691,Bahawalpur District,5,4.159493574075552E-4,0.012894430185618077,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001692,Bhakkar District,5,0.13637645803409623,4.2276701944478505,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001693,Chakwal District,5,0.4820439558634035,14.943362617631893,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001694,Dera Ghazi Khan District,5,0.1041875500627836,3.2298140618643503,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001695,Faisalabad District,5,0.04586850558039034,1.421923674459939,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001696,Gujranwala District,5,0.37521892527360096,11.631786656919191,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001697,Gujrat District,5,0.6113729748957081,18.952562199925698,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001698,Hafizabad District,5,0.3230740649126183,10.015296015720175,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001699,Jhang District,5,0.0691640948389663,2.1440869466492307,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169a,Jhelum District,5,0.5563160543350667,17.245797705989258,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169b,Kasur District,5,0.12858746608385835,3.9862114271693128,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169c,Khanewal District,5,0.020106062609509427,0.62328794458323,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169d,Khushab District,5,0.22524057006628126,6.982457674012523,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169e,Lahore District,5,0.30692787495544693,9.51476410043256,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169f,Layyah District,5,0.014580140674253384,0.4519843637074323,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a0,Lodhran District,5,0.02053844477987148,0.6366917888025782,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a1,Mandi Bahauddin District,5,0.4265231616743976,13.22221798698613,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a2,Mianwali District,5,0.3395846291720093,10.527123496952063,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a3,Multan District,5,0.07767158879283345,2.4078192375278444,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a4,Muzaffargarh District,5,0.05126164231532646,1.5891109106196961,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a5,Narowal District,5,0.6501605484883612,20.15497701295718,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a6,Okara District,5,0.08738661142578447,2.7089849675094024,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a7,Pakpattan District,5,0.09376101698695888,2.90659151981458,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a8,Rahim Yar Khan District,5,0.02999273199486212,0.9297746872739162,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a9,Rajanpur District,5,0.01964994158839422,0.6091481875106227,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016aa,Rawalpindi District,5,0.8174187100232788,25.33998002298726,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ab,Sahiwal District,5,0.014662592599943444,0.45454037079119064,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ac,Sargodha District,5,0.30625541402947964,9.493917810159088,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ad,Sheikhupura District,5,0.17611982616630537,5.459714609125892,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ae,Sialkot District,5,0.5022241138983085,15.568947515924734,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016af,Toba Tek Singh District,5,0.008911186023510782,0.2762467659917317,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016b0,Vehari District,5,0.04628124838185345,1.4347186954989766,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000168f,Attock District,6,1.1656046753848912,34.968140280850825,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001690,Bahawalnagar District,6,1.1042653126851554,33.12795938367651,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001691,Bahawalpur District,6,0.7727884993717623,23.18365502094492,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001692,Bhakkar District,6,1.18247111009165,35.474133253951535,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001693,Chakwal District,6,1.1166853608692904,33.50056086113245,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001694,Dera Ghazi Khan District,6,1.257255077552519,37.71765229473493,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001695,Faisalabad District,6,1.658069637282075,49.7420890460812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001696,Gujranwala District,6,1.6279047320428943,48.83714203029233,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001697,Gujrat District,6,1.6315532823721166,48.946598527664946,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001698,Hafizabad District,6,1.2874950127581144,38.624850509285864,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001699,Jhang District,6,1.2609212692876208,37.82763809223542,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169a,Jhelum District,6,1.2883235822490735,38.649707559246295,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169b,Kasur District,6,1.9688328291914867,59.06498463571436,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169c,Khanewal District,6,1.0776827164765261,32.330481503674456,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169d,Khushab District,6,0.8205009250553226,24.61502772468867,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169e,Lahore District,6,1.4109108930308125,42.3273266721589,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169f,Layyah District,6,1.0027209322269126,30.08162793008031,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a0,Lodhran District,6,1.1650893508774232,34.95268073446438,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a1,Mandi Bahauddin District,6,1.1759518339601316,35.27855503690424,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a2,Mianwali District,6,1.0566304517770484,31.698913520435045,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a3,Multan District,6,1.0524393789491655,31.57318126601054,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a4,Muzaffargarh District,6,1.0299255291996414,30.897765891705188,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a5,Narowal District,6,2.5408395998156843,76.22518849102028,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a6,Okara District,6,1.6515968732267485,49.54790607702903,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a7,Pakpattan District,6,1.1104416319076862,33.31324887631564,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a8,Rahim Yar Khan District,6,0.870823130619391,26.124693963911774,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a9,Rajanpur District,6,1.0625607365923337,31.876822108300704,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016aa,Rawalpindi District,6,1.8904014010357235,56.7120421794085,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ab,Sahiwal District,6,1.00789244047183,30.23677315464819,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ac,Sargodha District,6,0.8457434909108557,25.372304740098983,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ad,Sheikhupura District,6,1.7265311175535183,51.795933437385166,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ae,Sialkot District,6,2.3379942585709492,70.13982803530571,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016af,Toba Tek Singh District,6,1.1718829492872955,35.15648847243275,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016b0,Vehari District,6,1.1793501846401107,35.38050557503561,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000168f,Attock District,7,7.93411679879553,245.95762038604562,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001690,Bahawalnagar District,7,6.563671401484451,203.47381366628596,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
