system:index,Rainfall_mm,district,month,year,.geo
7_0001000000000000168f,200.91511214230007,Attock District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001690,89.33492837458854,Bahawalnagar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001691,68.67522863770495,Bahawalpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001692,109.06619122146691,Bhakkar District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001693,246.61159474671686,Chakwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001694,59.01769845870916,Dera Ghazi Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001695,109.2606488000625,Faisalabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001696,304.1396043038737,Gujranwala District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001697,444.52241705658764,Gujrat District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001698,182.41539395564956,Hafizabad District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001699,71.23469186258274,Jhang District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169a,355.23369475119256,Jhelum District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169b,201.65644203574342,Kasur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169c,40.176027933919585,Khanewal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169d,132.89584983719215,Khushab District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169e,301.8743645673001,Lahore District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169f,63.78836692398043,Layyah District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a0,43.99558725989109,Lodhran District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a1,267.307121775709,Mandi Bahauddin District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a2,203.20525526018312,Mianwali District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a3,36.06354931103499,Multan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a4,36.522147610343566,Muzaffargarh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a5,486.7105724100935,Narowal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a6,108.679722797435,Okara District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a7,88.05546365634699,Pakpattan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a8,40.796328738276394,Rahim Yar Khan District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a9,31.889704926351577,Rajanpur District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016aa,363.08701075110037,Rawalpindi District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ab,86.94105498674463,Sahiwal District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ac,132.73162750739368,Sargodha District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ad,222.0782226681856,Sheikhupura District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ae,403.04235567764863,Sialkot District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016af,60.224395679428085,Toba Tek Singh District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016b0,61.98399185314621,Vehari District,8,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000168f,72.15558717804234,Attock District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001690,31.40153285384512,Bahawalnagar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001691,23.246491244567,Bahawalpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001692,69.37068908991426,Bhakkar District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001693,83.60658467704872,Chakwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001694,25.993002721228162,Dera Ghazi Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001695,49.66676536570724,Faisalabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001696,128.51150196659646,Gujranwala District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001697,142.15390410988124,Gujrat District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001698,94.17664827356452,Hafizabad District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001699,51.391257892387856,Jhang District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169a,93.3156061249816,Jhelum District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169b,49.60875797003355,Kasur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169c,29.1654836657894,Khanewal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169d,77.97306822893955,Khushab District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169e,96.52980676039518,Lahore District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169f,37.68568338425436,Layyah District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a0,16.07011064033611,Lodhran District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a1,93.10914070036472,Mandi Bahauddin District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a2,74.56244658422376,Mianwali District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a3,15.838160226139715,Multan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a4,25.020714479850856,Muzaffargarh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a5,147.56809804905132,Narowal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a6,36.7172444502811,Okara District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a7,30.207781861423463,Pakpattan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a8,13.890013563764866,Rahim Yar Khan District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a9,19.71620339581278,Rajanpur District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016aa,97.54491782557015,Rawalpindi District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ab,39.00640922906515,Sahiwal District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ac,64.64909707163767,Sargodha District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ad,83.64687082416197,Sheikhupura District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ae,181.2951192646421,Sialkot District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016af,42.57199033225548,Toba Tek Singh District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016b0,26.756304217264766,Vehari District,9,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000168f,12.076903275915777,Attock District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001690,4.433740848493979,Bahawalnagar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001691,3.4651401286612047,Bahawalpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001692,5.816857788585671,Bhakkar District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001693,14.179345366577579,Chakwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001694,5.137560722030661,Dera Ghazi Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001695,18.402305787610246,Faisalabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001696,25.929851125635842,Gujranwala District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001697,31.59751268256286,Gujrat District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001698,16.305115978561293,Hafizabad District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001699,9.223731931200657,Jhang District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169a,24.14400405241402,Jhelum District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169b,21.473071798729606,Kasur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169c,2.168476260853488,Khanewal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169d,11.446493017572388,Khushab District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169e,30.027536059574015,Lahore District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169f,2.3023422831811375,Layyah District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a0,1.8898431765583283,Lodhran District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a1,16.539573701399917,Mandi Bahauddin District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a2,10.105680220372431,Mianwali District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a3,3.439740314770039,Multan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a4,3.32640889821125,Muzaffargarh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a5,33.56873758916577,Narowal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a6,14.378246065157859,Okara District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a7,3.5431609065201064,Pakpattan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a8,2.4589580074601147,Rahim Yar Khan District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a9,5.255312089597925,Rajanpur District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016aa,34.77630966336641,Rawalpindi District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ab,6.395556826550167,Sahiwal District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ac,12.604406460164684,Sargodha District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ad,28.488840728598134,Sheikhupura District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ae,37.32493274135295,Sialkot District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016af,9.61548390751029,Toba Tek Singh District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016b0,1.9897856839088215,Vehari District,10,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000168f,5.091176132854635,Attock District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001690,1.820548810624759,Bahawalnagar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001691,1.3236203224522458,Bahawalpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001692,2.424568883657467,Bhakkar District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001693,4.054654653468616,Chakwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001694,1.428934118708683,Dera Ghazi Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001695,2.3469703485789735,Faisalabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001696,3.177479298458624,Gujranwala District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001697,3.573739860416959,Gujrat District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001698,2.7009775862022707,Hafizabad District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001699,1.774110700372068,Jhang District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169a,3.2117643763823733,Jhelum District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169b,2.677779253258937,Kasur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169c,0.8493014360439749,Khanewal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169d,3.498637209096318,Khushab District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169e,2.827497564480651,Lahore District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169f,0.984625956841184,Layyah District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a0,0.9093335543313916,Lodhran District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a1,3.1714524993736304,Mandi Bahauddin District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a2,2.2580910633890396,Mianwali District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a3,0.8271412853450772,Multan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a4,0.796247337956086,Muzaffargarh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a5,4.235034209464602,Narowal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a6,2.6837259808402845,Okara District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a7,1.8698925400904072,Pakpattan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a8,1.0367598110151093,Rahim Yar Khan District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a9,1.14071433476354,Rajanpur District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016aa,6.591744039721343,Rawalpindi District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ab,2.508753417518869,Sahiwal District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ac,3.01002030978173,Sargodha District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ad,3.0566878746257147,Sheikhupura District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ae,4.685875384812104,Sialkot District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016af,1.723109010024326,Toba Tek Singh District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016b0,1.21676136170179,Vehari District,11,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000168f,25.01169954806581,Attock District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001690,0.41249437063547356,Bahawalnagar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001691,0.4858686006359425,Bahawalpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001692,7.034002204887887,Bhakkar District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001693,17.43318861954434,Chakwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001694,7.101630268262946,Dera Ghazi Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001695,4.07325573569882,Faisalabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001696,7.316040977304821,Gujranwala District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001697,15.639653992217093,Gujrat District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001698,5.553381437971836,Hafizabad District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001699,6.066020602752549,Jhang District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169a,19.133723135394714,Jhelum District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169b,3.245303794520384,Kasur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169c,3.806975749376471,Khanewal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169d,11.903841369913794,Khushab District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169e,5.3590432123082525,Lahore District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169f,7.434459740601003,Layyah District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a0,0.6138224815793335,Lodhran District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a1,7.8185073587553005,Mandi Bahauddin District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a2,12.716017525841728,Mianwali District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a3,2.5211684297170436,Multan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a4,4.708767969490128,Muzaffargarh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a5,11.091990239188545,Narowal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a6,2.0941182601587176,Okara District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a7,2.3696918507644984,Pakpattan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a8,0.4232116486528563,Rahim Yar Khan District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a9,3.1549934102419783,Rajanpur District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016aa,34.41818547008601,Rawalpindi District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ab,4.247613073834727,Sahiwal District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ac,7.5735172669172135,Sargodha District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ad,4.706328382662464,Sheikhupura District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ae,11.319471106017453,Sialkot District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016af,4.205374749777988,Toba Tek Singh District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016b0,1.936892976994974,Vehari District,12,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
