system:index,bare_km2,built_km2,crops_km2,district,flooded_vegetation_km2,grass_km2,month,shrub_and_scrub_km2,snow_and_ice_km2,trees_km2,water_km2,year,.geo
0_000100000000000016a8,3607.811800652088,808.3172226239325,7647.8420182637155,Rahim Yar Khan District,12.77583996604982,2.5410861173279438,1,267.07078693093115,1.112023606206126,248.01311126332732,180.5305651214486,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a9,4407.737985681218,324.7595234648854,5340.355157405953,Rajanpur District,12.383383118185927,1.6157348454546403,1,1811.4582340593504,3.3271998017843742,212.58127842216078,220.82912649754795,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016aa,57.849629244212,999.1473763377604,2144.7055101725036,Rawalpindi District,12.395269257144308,24.204145809522302,1,323.05075470859225,2.631724696412829,1488.2152669709137,70.74685730916613,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ab,17.447520228880734,304.5027275797637,2807.907291314675,Sahiwal District,0.18664057025065026,0.9464002052431597,1,13.718308380636953,0.05140544753521681,67.26157903299466,16.45047629440167,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ac,70.32302551886761,486.44924769267885,4506.441872444509,Sargodha District,4.199592959972135,3.035953957324519,1,29.547484329156575,0.6591702935998054,578.1774862555495,92.54565348126287,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ad,91.47869688027775,478.3289148907488,4942.1400703137,Sheikhupura District,4.8343958877100075,5.771071158174205,1,29.855457320878756,5.06554018749545,176.055895242095,88.79609775402966,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ae,52.29232194835648,335.2238856723642,2503.532768442482,Sialkot District,0.2940238267183304,3.9094399111089753,1,11.61067789243717,0.05037946440279484,103.64816647094183,55.24782377342674,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016af,18.63529573261884,294.0739901068018,2611.6688140892975,Toba Tek Singh District,0.8050823373318302,0.8143820536852467,1,29.92080384474978,0.7202917646835831,105.2058333019452,19.649018408909583,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016b0,39.415490713069104,421.3123341384618,3996.9498214596374,Vehari District,0.09376051399637671,0.319514237344265,1,9.143041183120188,1.0710824867162634,23.27537786723936,7.05960867018165,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000168f,407.59301796916,683.1220013325669,3351.1458118945397,Attock District,11.397622596348326,2.5477402002130654,2,1791.6527427234596,0.04152403865009546,441.03081704785717,116.61547973972985,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001690,2057.3729573946703,477.5747772363289,5916.347690626986,Bahawalnagar District,4.683174979873002,0.25098460726439953,2,57.1098863129924,0.00864430796355009,13.75439440182538,49.92231907889101,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001691,13653.84368089097,758.7474771568552,9124.861298103579,Bahawalpur District,3.8495361194562387,0.2173505937680602,2,258.39035857288786,0.09544808138161898,137.07669866820615,30.674368410276287,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001692,2543.3362254417484,545.287429888689,5058.046344153401,Bhakkar District,3.00031912419945,0.1696291398257017,2,245.09548492766913,0.008483996614813805,112.5515858011722,56.864237166769506,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001693,250.43483523013913,540.2780573165007,3208.7987927320687,Chakwal District,22.65024384356597,1.2985075218603015,2,1713.554957470393,0.0,805.8350874784385,68.09096699619994,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001694,3521.187076501033,484.3771208926743,4638.194593060071,Dera Ghazi Khan District,17.522374943746073,0.18041908785189484,2,2692.85765495778,0.2482419889420271,210.99346787385355,227.61454337760077,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001695,73.45326790297587,854.2224563106859,4906.785459572497,Faisalabad District,7.717601489114995,1.6875955555441917,2,22.87097878742817,0.0,37.16447035429598,43.52488181115511,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001696,46.4225768756377,429.93232853011983,3011.7627547349553,Gujranwala District,8.093710356384662,0.5564146302640438,2,10.308888811822616,0.07135175265298754,24.905605076724555,87.42023625787274,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001697,52.82033837100893,490.208143820924,2131.7864301614572,Gujrat District,5.630891564364235,3.4559916361582053,2,200.6537702094289,0.8213920364156366,223.0612618735936,58.58105229389872,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001698,21.11761136896471,142.3471717886846,1933.2420657367722,Hafizabad District,12.491597564193402,1.1327234302446538,2,6.437457832420134,0.0,93.99603972165826,66.59350787902287,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001699,852.9426163784652,673.9247097412378,7039.010759357144,Jhang District,2.1869662357494235,0.7311133295297623,2,49.83792985938125,0.00856658723205328,116.23898345172843,212.37660720520375,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169a,133.57761346271224,304.80942232329403,1213.1049595847396,Jhelum District,18.64707603586801,4.675838766659738,2,1158.849919829006,0.0,682.2625554913253,100.14177104394662,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169b,86.05675597678432,490.56363860404883,3283.7915806932083,Kasur District,1.0779179302427697,0.05970268230885267,2,18.547121579083157,0.008548910729587078,69.1812948343618,38.838347693317225,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169c,65.147816213056,406.3221480132829,3665.499901518909,Khanewal District,0.5289758858800518,0.5462213543079355,2,19.26770848866333,0.01184638364642274,123.49432905451121,74.96474303514057,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169d,1152.7139142939234,336.0451100609758,3427.191112857659,Khushab District,2.690399491439994,1.0495438094963045,2,907.0540057333623,0.06729386281222105,698.6585209135843,74.00628415328615,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169e,118.12958782597573,712.1103615303326,851.2811021594915,Lahore District,0.1614918988198042,0.016986951231956482,2,11.423247387070283,0.0,11.98603340397936,22.903468426021146,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169f,1385.3702716540834,464.0841311521097,4108.4834985771895,Layyah District,0.9819339094683528,0.07674485959623958,2,208.72305193406112,0.0,40.613718512069944,139.97311327877804,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a0,76.48452777608352,340.59704178387267,2236.5868644309103,Lodhran District,0.007422633417973331,0.0,2,2.5968397138640285,0.03467876557260752,9.107341105578577,1.6342914726219926,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a1,24.948230951655585,257.0325217385502,2214.723175684629,Mandi Bahauddin District,16.198782438708136,1.7231515694920925,2,30.178491370482188,0.0,101.55826429727249,109.45494769116972,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,873.7065568757957,443.9370267041941,3086.4143678280034,Mianwali District,23.547956600098633,5.798463552379433,2,1048.8545600677749,0.23647819056595656,257.296519572401,246.94106762405562,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,144.8957197524863,617.438011890847,2610.441243652217,Multan District,0.2184494598239076,0.0776049131527543,2,2.771185308895713,0.03460351936519146,217.93875538296993,54.30461193016345,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,661.0827637634951,841.0836288430456,5483.53749289066,Muzaffargarh District,7.716247435272033,1.1924238875508308,2,148.03842820890026,0.07809538438039668,206.6890409401454,338.61444232227535,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,9.461473574551444,187.28346154366196,1890.9641138132627,Narowal District,0.01670924174946313,0.21692325242740268,2,9.039347692922341,0.4092802368506205,257.4570144037406,23.972050210431807,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,70.76472099965038,369.80689950440006,3940.244084970039,Okara District,0.0,0.03422310762107372,2,11.651547280242484,0.008573470637202263,11.798693749940425,33.270913406143734,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,32.95139832872824,246.53228022266615,2579.845749817332,Pakpattan District,0.04309185408055782,0.017195027321577072,2,4.900766854232871,0.008604710921645164,2.9403430114628053,16.82325613282475,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,3911.00013447653,804.6403117053136,7548.073474300427,Rahim Yar Khan District,14.519509680528998,0.3238351373001933,2,155.3008608715645,0.1657979702576995,165.02033518433714,176.97019521876734,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,4973.414775387874,259.0175278056924,5248.086701239909,Rajanpur District,10.060273285699534,0.3390153618529439,2,1561.4937436415687,0.49489623078090306,95.13504598698414,187.00564435617812,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,109.3480633850885,1119.1135868975816,1791.0889737382818,Rawalpindi District,8.089147403587898,6.854454059281623,2,804.4547853274381,0.057937415316700935,1332.333789509853,53.32762281230705,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,27.58064263782957,347.51584710536486,2774.7656089463076,Sahiwal District,0.05310019437661942,0.9959714097244775,2,15.307244800075011,0.02571017201989889,49.74955103590208,12.478672752781389,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,58.01160131806471,491.954313765952,4711.170886764373,Sargodha District,5.896025759785198,2.0236664433032274,2,40.679743311897504,0.0,359.89596145766984,101.7472881118749,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,65.8544294749697,548.5692710103868,5058.361836925279,Sheikhupura District,0.8392814053770374,0.6650469088561687,2,15.89276767916174,0.0,35.41804733190175,96.72545889917689,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,27.349960957902177,414.7046560992724,2313.7778289761504,Sialkot District,0.7970231102231672,0.7560760448339815,2,8.561042427596654,0.2535444101099582,248.52881698201543,51.08053839413412,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,28.959108752315394,298.0665074010982,2636.4110726177387,Toba Tek Singh District,0.30672946757472613,0.8801286410978612,2,26.68535060596963,0.14237639518345102,72.15874328927376,17.88349446977178,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,131.03169974475807,522.5575596669834,3813.153285520539,Vehari District,0.060518210753798485,0.12977010197937489,2,6.413942988899846,0.11229895520955324,16.117088126318126,9.063867954325442,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,746.8045159831461,612.682587298068,2845.2891191671033,Attock District,6.968463605810321,2.148339140553977,3,2050.04124798885,0.03324676305055618,425.82643015788244,115.35280743805949,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,2198.0948745999817,441.9730195755285,5811.224603793958,Bahawalnagar District,10.982616438530385,0.7715539043878807,3,48.65434357915439,0.0,18.367517324650258,46.95629973060579,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,14804.033278481,706.9598235004602,8053.89490894789,Bahawalpur District,3.9699004438650958,0.5208159517496824,3,233.76036788034168,0.0,124.75541793458969,39.8617034574861,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,2740.5561462149576,612.8125408671322,4904.763843605325,Bhakkar District,0.9993460710032606,0.03394597303122282,3,207.81759574345003,0.0,55.551646473386555,65.65984352285443,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,513.202856200466,477.6779122302565,2704.1535870266644,Chakwal District,12.830723776434567,6.31749520625773,3,2167.2875060736515,0.0,665.0653788896534,64.40598918578277,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,4554.952934650423,459.7398310821175,4256.858774765615,Dera Ghazi Khan District,8.103102498045008,0.6828789571300149,3,2168.39643478952,0.008622276596724987,128.7672195180922,215.66569414601528,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,101.23913231753178,898.2637172988381,4845.970916941597,Faisalabad District,2.3573609876829913,1.022866797633469,3,26.62584107023682,0.00850541703402996,26.16948639428353,45.76888455885882,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,32.06621061181467,445.0253202057718,3005.153903057349,Gujranwala District,7.551630124387642,0.4981343050432556,3,10.798341122477808,0.0,26.327822211866874,92.05250538772373,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,49.572725007876606,512.4705500285853,2056.645763659357,Gujrat District,2.65127898511276,6.627102488582478,3,294.4433970982027,0.0,177.94801164628464,66.66044305324847,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,31.609559848119382,152.05894962250457,1973.6775368534393,Hafizabad District,1.815349504351616,1.588009195124694,3,6.515198363239566,0.0,50.325689854991495,59.76788208018989,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,977.8821129130861,756.2142034506129,6941.146286572264,Jhang District,6.423268900019135,2.2377263212211282,3,69.85222146152793,0.0,48.916485734689324,144.5859467922509,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,161.22524198463515,329.2831393102951,1078.222260276042,Jhelum District,9.276828672181743,12.989788061559347,3,1312.9923705145059,0.0,624.4107981351185,87.66872958321416,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,82.23348832411655,471.10875030758916,3305.6069077850007,Kasur District,1.7167704735279958,0.19460899674278848,3,28.760849975538896,0.0,59.652334979939845,38.85119806162867,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,88.70600769361664,490.4817470124064,3579.8062386498195,Khanewal District,0.5138924487008184,0.12891777511686087,3,19.65666081116845,0.0,82.76945593505002,93.72076962151948,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,1463.0134059589716,404.58234741229785,3009.8219184777354,Khushab District,6.620883595808317,3.238238157014198,3,1101.9566808749423,0.0,543.5231532647329,66.71955743503628,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,50.75403083258254,797.5487596960669,838.013574771616,Lahore District,0.4919995660181431,0.8259926511851303,3,12.193841046660994,0.0,7.785163867740216,20.398917151052576,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,1461.2981505236096,502.16898517089294,4078.95866772168,Layyah District,1.7002163481076848,0.03416028153151274,3,118.21117876051542,0.0,22.163292906064466,163.77181216495512,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,36.59152648197669,318.3205712293257,2296.310087255436,Lodhran District,0.0247451280663703,0.08663838263601065,3,4.630987993441522,0.0,8.635447352372255,2.449003858667086,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,37.518093181657136,284.50147314311977,2230.680543851688,Mandi Bahauddin District,10.060277969353631,2.152113911644647,3,35.77049791788427,0.0,55.07510977906047,100.05945598755177,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,1254.8469838312444,370.58744784946396,3007.11359567026,Mianwali District,16.713103645623605,4.43730559758842,3,938.7377184652962,0.0,160.42542908014178,238.2962782544285,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,144.5424978982146,661.2738481886795,2631.387314387619,Multan District,0.11213720962405205,0.3702906081452966,3,2.283822534971085,0.0,153.79738815917685,54.35288682349172,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,866.392634554963,1073.3629479707167,5063.738052713028,Muzaffargarh District,5.96946647827897,0.9062560107558966,3,112.40321851957444,0.008602313697338104,184.45036081351412,380.8010243011966,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,10.275647682594316,240.27559751366067,2073.274180886011,Narowal District,0.09948908135879272,0.1832518484845173,3,12.627891345033605,0.0,19.360217400632944,22.724098211822707,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,95.25517469982013,346.1109937720146,3929.230489684071,Okara District,0.3389835068042956,0.32570409029722214,3,21.152663422408786,0.0,13.13092679814527,32.03472051511281,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,53.02067362216903,227.15724599084214,2576.6572168909593,Pakpattan District,0.12073749955743551,1.5149749074934744,3,4.015060050599277,0.0,3.885891010005977,17.690885987943588,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,4792.70299717931,1034.1487467929867,6534.926703927545,Rahim Yar Khan District,10.4243710397834,0.24565690755844116,3,89.63443530080293,0.0,130.851097698349,183.0804456986889,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,6323.616172569781,298.30895353991036,4399.40104376887,Rajanpur District,9.160466171753612,0.15713857766240835,3,1016.2261381608745,0.0,99.43696719669902,188.74074331098691,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,106.03131909547555,1158.0991166939154,1573.5754344522259,Rawalpindi District,2.714968994617754,9.226615424947264,3,957.4951695146771,0.0,1370.2489028062714,47.27683356660692,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,33.10781029004092,332.7812740835124,2781.416355338069,Sahiwal District,0.30106783788651226,0.5403747195377946,3,19.06283942375186,0.0,42.88881525275682,18.373812108826552,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,90.20783605773877,563.6585195685866,4835.508767718381,Sargodha District,18.620339825241736,3.446579903163308,3,47.23105520574267,0.0,112.67390511261628,100.03248354145053,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,62.85232320402694,589.1382418413995,4984.006979076404,Sheikhupura District,1.7205204992829,0.8312558031257461,3,18.036470100721893,0.0,71.88896754010052,93.85138157004965,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,22.51303406951255,437.18065077880135,2512.9508804991146,Sialkot District,0.5996356007990007,0.999397465626837,3,9.372816644561501,0.0,30.665239114646663,51.527833229175535,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,46.60036668024738,324.4347998833649,2619.9795413280885,Toba Tek Singh District,0.19266767933891682,0.09452850767867822,3,24.870131433773423,0.0,42.36142432537369,22.96005180215864,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,62.792039723858686,501.0951647042535,3892.6881070546306,Vehari District,0.1555220428854227,1.1452438824572693,3,6.668905532845825,0.0,21.86109570382053,12.233952625015494,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,634.569416535529,623.2494955650476,2699.0444084468613,Attock District,1.6130161133686118,5.439368551246384,4,2328.942349278902,0.04155838955193758,402.0437717352501,110.20337292676902,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,2867.272072183829,373.3287484840581,5193.533211420418,Bahawalnagar District,13.567615002393723,1.0887779230251908,4,79.43823630370055,0.0,6.234465076478527,42.56170255289066,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,17866.63944147675,696.0025369775864,5051.481393501641,Bahawalpur District,1.3840839027920189,0.45215379633009434,4,214.92536933083895,0.0,95.9510501718039,40.92018743963802,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,4213.7029139573815,581.0816174522736,3432.480705797329,Bhakkar District,0.6439008424058557,0.22888805996626616,4,280.89014826384465,0.0,20.28495769999629,58.88177639794189,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,708.9684730316677,492.95639251564427,2532.1386510683556,Chakwal District,2.7432192322925903,7.0746481301153405,4,2045.0146893390036,0.0,759.2088021921212,62.83657307996615,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,5236.621400379926,403.23103137397953,3489.2012142758676,Dera Ghazi Khan District,19.99004763901672,15.100054269934109,4,2371.033242272863,0.0,58.44520308315096,199.5532993888154,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,147.69053307506894,948.8967732076476,4741.43952223309,Faisalabad District,1.7673985555475833,1.5536028677597642,4,51.04320501737735,0.0,6.608975150753909,48.4267016764511,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,26.52311984959113,437.90997963551723,3018.3368149322614,Gujranwala District,4.397860859999177,3.1795516698383817,4,12.681105185628812,0.0,21.20344942682879,95.2419854667695,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,46.65906918990407,512.6718934435105,2093.7981189572192,Gujrat District,5.0222636500848274,16.57079501916454,4,229.31774355957623,0.0,185.4697059056192,77.50968224217058,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
