system:index,NDWI_mean,district,month,year,.geo
1_00010000000000001690,-0.528281009790702,Bahawalnagar District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001691,-0.3576874734836904,Bahawalpur District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001692,-0.37578716510054383,Bhakkar District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001693,-0.3934230844223554,Chakwal District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001694,-0.40598264544293206,Dera Ghazi Khan District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001695,-0.5485695977428039,Faisalabad District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001696,-0.5972621210038132,Gujranwala District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001697,-0.482599720590825,Gujrat District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001698,-0.6568333050783365,Hafizabad District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001699,-0.5254657002869051,Jhang District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169a,-0.4231982918475475,Jhelum District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169b,-0.5276561319219482,Kasur District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169c,-0.569662743556242,Khanewal District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169d,-0.3994639618176493,Khushab District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169e,-0.4211901717596511,Lahore District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169f,-0.4536772946311768,Layyah District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a0,-0.5718170504251576,Lodhran District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a1,-0.5698468493115099,Mandi Bahauddin District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,-0.4249086797448838,Mianwali District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,-0.5295750992796163,Multan District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,-0.49527763197250635,Muzaffargarh District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,-0.6113046409854482,Narowal District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,-0.5422374714611335,Okara District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,-0.5455448487731285,Pakpattan District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,-0.41285203085521566,Rahim Yar Khan District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,-0.3803265867286958,Rajanpur District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,-0.4385710741952431,Rawalpindi District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,-0.5586447040674105,Sahiwal District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,-0.5554600582645058,Sargodha District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,-0.6282588084386997,Sheikhupura District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,-0.5676567019338348,Sialkot District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,-0.5836136203658563,Toba Tek Singh District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,-0.5319259387913394,Vehari District,2,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,-0.3867803374826021,Attock District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,-0.45918183034596805,Bahawalnagar District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,-0.3271455373681911,Bahawalpur District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,-0.37013089390491344,Bhakkar District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,-0.3640580525548689,Chakwal District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,-0.37462023169130776,Dera Ghazi Khan District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,-0.545433925786395,Faisalabad District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,-0.6088998014816169,Gujranwala District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,-0.5242399664756379,Gujrat District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,-0.6273869070893832,Hafizabad District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,-0.5075449590971434,Jhang District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,-0.42026822348612997,Jhelum District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,-0.5383926926198005,Kasur District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,-0.5234108944694651,Khanewal District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,-0.38157804209664054,Khushab District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,-0.4579331142258663,Lahore District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,-0.4480347837633656,Layyah District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,-0.5442995747190296,Lodhran District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,-0.5890923245481722,Mandi Bahauddin District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,-0.4198681384586785,Mianwali District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,-0.5361342204996296,Multan District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,-0.4806321454851248,Muzaffargarh District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,-0.6186318139410689,Narowal District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,-0.5303360311990699,Okara District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,-0.5259406759168012,Pakpattan District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,-0.37103491959363083,Rahim Yar Khan District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,-0.33171404281096106,Rajanpur District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,-0.45037954618984616,Rawalpindi District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,-0.5306109514318581,Sahiwal District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,-0.558486339691712,Sargodha District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,-0.6211832839170335,Sheikhupura District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,-0.6126992337991294,Sialkot District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,-0.5506643442704566,Toba Tek Singh District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,-0.5255113883393132,Vehari District,3,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,-0.33242256815500587,Attock District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,-0.31096649575403135,Bahawalnagar District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,-0.2554853587628382,Bahawalpur District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,-0.26158382242611444,Bhakkar District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,-0.30978795789500796,Chakwal District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,-0.2677847731848327,Dera Ghazi Khan District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,-0.3923530445280857,Faisalabad District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,-0.4403217588117789,Gujranwala District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,-0.42201353056460883,Gujrat District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,-0.3967242960237627,Hafizabad District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,-0.3665806226879703,Jhang District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169a,-0.3662534298480981,Jhelum District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169b,-0.4523488460365993,Kasur District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169c,-0.3753979539670536,Khanewal District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169d,-0.2995947410918497,Khushab District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169e,-0.37036826839619574,Lahore District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169f,-0.2946838646861992,Layyah District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a0,-0.36902895774339584,Lodhran District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a1,-0.42346724012356685,Mandi Bahauddin District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a2,-0.31061392073171434,Mianwali District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a3,-0.3781759633137582,Multan District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a4,-0.3219673996752819,Muzaffargarh District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a5,-0.4742622112635976,Narowal District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a6,-0.47825712296417405,Okara District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a7,-0.46462893234786473,Pakpattan District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a8,-0.28678561847779666,Rahim Yar Khan District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a9,-0.2465330858891079,Rajanpur District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016aa,-0.41613330760240436,Rawalpindi District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ab,-0.4342180052913161,Sahiwal District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ac,-0.4016088901222998,Sargodha District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ad,-0.4284785854328128,Sheikhupura District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ae,-0.4715382214639627,Sialkot District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016af,-0.39952083794510646,Toba Tek Singh District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016b0,-0.42550233444658664,Vehari District,4,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000168f,-0.27204910829818124,Attock District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001690,-0.251019578951619,Bahawalnagar District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001691,-0.21521809249922794,Bahawalpur District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001692,-0.224671061548527,Bhakkar District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001693,-0.2713541481510311,Chakwal District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001694,-0.21865673851098386,Dera Ghazi Khan District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001695,-0.29675841211194826,Faisalabad District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001696,-0.28501711063827406,Gujranwala District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001697,-0.34688491574055813,Gujrat District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001698,-0.2401249048443965,Hafizabad District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001699,-0.29525740400083256,Jhang District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169a,-0.32553084880675365,Jhelum District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169b,-0.36367731527972935,Kasur District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169c,-0.3296665094672814,Khanewal District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169d,-0.2606789185715206,Khushab District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169e,-0.29197227933781456,Lahore District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169f,-0.24519645206835122,Layyah District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a0,-0.2838190971711674,Lodhran District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a1,-0.3237029727767192,Mandi Bahauddin District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a2,-0.24673483233916377,Mianwali District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a3,-0.3151151697937779,Multan District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a4,-0.2810597865920621,Muzaffargarh District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a5,-0.31656435027270635,Narowal District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a6,-0.3750345777586014,Okara District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a7,-0.37263390660125206,Pakpattan District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a8,-0.26539028898181005,Rahim Yar Khan District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a9,-0.2211509323896444,Rajanpur District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016aa,-0.36304071261118676,Rawalpindi District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ab,-0.3626565577927125,Sahiwal District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ac,-0.3296136819116212,Sargodha District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ad,-0.2758851701075624,Sheikhupura District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ae,-0.3305935876399689,Sialkot District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016af,-0.32805188921662465,Toba Tek Singh District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016b0,-0.34773243425707523,Vehari District,5,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000168f,-0.2653594972057407,Attock District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001690,-0.28173249959877944,Bahawalnagar District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001691,-0.22912872996635622,Bahawalpur District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001692,-0.22627701382452162,Bhakkar District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001693,-0.26269441127444704,Chakwal District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001694,-0.2163710124360691,Dera Ghazi Khan District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001695,-0.356820121079477,Faisalabad District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001696,-0.2649214599198532,Gujranwala District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001697,-0.3305686940909121,Gujrat District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001698,-0.2749451074077857,Hafizabad District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001699,-0.32923320222859737,Jhang District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169a,-0.3166861570614469,Jhelum District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169b,-0.3368208559331464,Kasur District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169c,-0.34927669766719927,Khanewal District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169d,-0.2545964368937215,Khushab District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169e,-0.27933713248780456,Lahore District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169f,-0.25133407407158587,Layyah District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a0,-0.3294857656080245,Lodhran District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a1,-0.3657201030964113,Mandi Bahauddin District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a2,-0.2368048405042271,Mianwali District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a3,-0.33687914023666843,Multan District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a4,-0.3037837541694061,Muzaffargarh District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a5,-0.2705405936882053,Narowal District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a6,-0.338291049216461,Okara District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a7,-0.34438942867561123,Pakpattan District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a8,-0.2940971634829723,Rahim Yar Khan District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a9,-0.22710184266993405,Rajanpur District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016aa,-0.34109450100945543,Rawalpindi District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ab,-0.36085640755277243,Sahiwal District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ac,-0.37023496222832486,Sargodha District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ad,-0.27042538171328456,Sheikhupura District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ae,-0.2976190176530796,Sialkot District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016af,-0.3473889798502574,Toba Tek Singh District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016b0,-0.3433490121542869,Vehari District,6,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000168f,-0.29539236881091935,Attock District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001690,-0.3045667329912643,Bahawalnagar District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001691,-0.23890547031513898,Bahawalpur District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001692,-0.25902933196778266,Bhakkar District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001693,-0.3355132982669866,Chakwal District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001694,-0.20700338834657514,Dera Ghazi Khan District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001695,-0.36688058430575954,Faisalabad District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001696,-0.21075142713336112,Gujranwala District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001697,-0.3138560312080732,Gujrat District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001698,-0.22092250592898066,Hafizabad District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001699,-0.37055036843219125,Jhang District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169a,-0.37433863997840466,Jhelum District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169b,-0.35584864395184596,Kasur District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169c,-0.39377020124222695,Khanewal District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169d,-0.25502692788205106,Khushab District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169e,-0.31309623151777866,Lahore District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169f,-0.3103103925106164,Layyah District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a0,-0.380229670094067,Lodhran District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a1,-0.2901978509729975,Mandi Bahauddin District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a2,-0.29634764513338635,Mianwali District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a3,-0.37163056279681966,Multan District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a4,-0.33905491511126434,Muzaffargarh District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a5,-0.37672254198667954,Narowal District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a6,-0.329683004760162,Okara District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a7,-0.3400508440440633,Pakpattan District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a8,-0.3283086524113983,Rahim Yar Khan District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a9,-0.22783522367719794,Rajanpur District,7,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
