system:index,NDVI_mean,district,month,year,.geo
6_000100000000000016ad,0.2540934302679908,Sheikhupura District,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016ae,0.28778872159239577,Sialkot District,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016af,0.3778794301981432,Toba Tek Singh District,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016b0,0.38285086096575405,Vehari District,7,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000168f,0.3106941942831959,Attock District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001690,0.4117857946939956,Bahawalnagar District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001691,0.27239599732121395,Bahawalpur District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001692,0.24084722949071943,Bhakkar District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001693,0.36133475724501973,Chakwal District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001694,0.25621666401755105,Dera Ghazi Khan District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001695,0.36674723752793925,Faisalabad District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001696,0.5892814145240979,Gujranwala District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001697,0.5469659153320795,Gujrat District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001698,0.4124950833803248,Hafizabad District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00010000000000001699,0.40117332514205567,Jhang District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169a,0.48314783450978016,Jhelum District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169b,0.4301242685428916,Kasur District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169c,0.4457263812704842,Khanewal District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169d,0.2825658650821852,Khushab District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169e,0.3827626761712054,Lahore District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0001000000000000169f,0.35669615530935306,Layyah District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a0,0.5036930650637209,Lodhran District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a1,0.5682240811655088,Mandi Bahauddin District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a2,0.30651333167725675,Mianwali District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a3,0.45292924856016414,Multan District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a4,0.3808580938142383,Muzaffargarh District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a5,0.609034238367532,Narowal District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a6,0.476440523472568,Okara District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a7,0.4473521050504203,Pakpattan District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a8,0.36915641144157774,Rahim Yar Khan District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016a9,0.21154254964481978,Rajanpur District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016aa,0.5500279520994323,Rawalpindi District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ab,0.39723517147242826,Sahiwal District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ac,0.5066405017676288,Sargodha District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ad,0.4953992886941561,Sheikhupura District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016ae,0.573511872741584,Sialkot District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016af,0.42445374940935904,Toba Tek Singh District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000100000000000016b0,0.4137543410592922,Vehari District,8,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000168f,0.38008205156773484,Attock District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001690,0.4543344305275418,Bahawalnagar District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001691,0.2968655506823889,Bahawalpur District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001692,0.24538808153396094,Bhakkar District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001693,0.40076387246041356,Chakwal District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001694,0.3196359557205918,Dera Ghazi Khan District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001695,0.4574629665140124,Faisalabad District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001696,0.6132077247560459,Gujranwala District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001697,0.5239256623290374,Gujrat District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001698,0.6018780561770204,Hafizabad District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00010000000000001699,0.4725622743685053,Jhang District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169a,0.46736210615477525,Jhelum District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169b,0.5200200582973866,Kasur District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169c,0.5090238947916708,Khanewal District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169d,0.33915369508669524,Khushab District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169e,0.4006609900054181,Lahore District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0001000000000000169f,0.3246032849788791,Layyah District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a0,0.5282060118765673,Lodhran District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a1,0.5388198367041964,Mandi Bahauddin District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a2,0.3449498114112457,Mianwali District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a3,0.47624575745421943,Multan District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a4,0.4069245915830585,Muzaffargarh District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a5,0.6219998617296304,Narowal District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a6,0.5181798383991633,Okara District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a7,0.5081207749126899,Pakpattan District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a8,0.4028627382780298,Rahim Yar Khan District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016a9,0.27965525601795005,Rajanpur District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016aa,0.5251286050870219,Rawalpindi District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ab,0.48732274961726757,Sahiwal District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ac,0.4687055766477717,Sargodha District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ad,0.5957415645765888,Sheikhupura District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016ae,0.6239062493605064,Sialkot District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016af,0.5081885740367994,Toba Tek Singh District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_000100000000000016b0,0.4791326039933565,Vehari District,9,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000168f,0.31773931887581885,Attock District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001690,0.3572138506415441,Bahawalnagar District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001691,0.24275051784406979,Bahawalpur District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001692,0.22156642277253838,Bhakkar District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001693,0.33833611636503175,Chakwal District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001694,0.2672920994636227,Dera Ghazi Khan District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001695,0.43202153298780877,Faisalabad District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001696,0.3861773462232656,Gujranwala District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001697,0.40656091541949346,Gujrat District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001698,0.5062474010530348,Hafizabad District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00010000000000001699,0.40181460357154786,Jhang District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169a,0.40005870670357196,Jhelum District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169b,0.3918126417047406,Kasur District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169c,0.4073810391972229,Khanewal District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169d,0.3305471000486045,Khushab District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169e,0.29838328555352767,Lahore District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0001000000000000169f,0.2533969965880529,Layyah District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a0,0.46644052660885976,Lodhran District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a1,0.48233186525247196,Mandi Bahauddin District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a2,0.2760335504937463,Mianwali District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a3,0.4109558994604431,Multan District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a4,0.34267803859099694,Muzaffargarh District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a5,0.4142874384206388,Narowal District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a6,0.3762425507213881,Okara District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a7,0.3936104965011856,Pakpattan District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a8,0.35189145568511526,Rahim Yar Khan District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016a9,0.23618797819469703,Rajanpur District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016aa,0.43788368702161745,Rawalpindi District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ab,0.3852444094551288,Sahiwal District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ac,0.4401531446019753,Sargodha District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ad,0.4499152391813554,Sheikhupura District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016ae,0.4434162441014545,Sialkot District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016af,0.42183390534789195,Toba Tek Singh District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_000100000000000016b0,0.4417231282692229,Vehari District,10,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000168f,0.2830462194528945,Attock District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001690,0.20987525521169537,Bahawalnagar District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001691,0.17328645785946634,Bahawalpur District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001692,0.19162382820796597,Bhakkar District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001693,0.2854704389648182,Chakwal District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001694,0.20186033893587346,Dera Ghazi Khan District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001695,0.34170720218272255,Faisalabad District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001696,0.247296181283886,Gujranwala District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001697,0.28804898632813036,Gujrat District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001698,0.25185564588801,Hafizabad District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00010000000000001699,0.2991452093655449,Jhang District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169a,0.3167659093805706,Jhelum District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169b,0.3343694659195626,Kasur District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169c,0.31502115955641974,Khanewal District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169d,0.2817271252186845,Khushab District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169e,0.24697714698025577,Lahore District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0001000000000000169f,0.20468767025635268,Layyah District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a0,0.29551697333912796,Lodhran District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a1,0.34111318839976107,Mandi Bahauddin District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a2,0.2164655787631329,Mianwali District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a3,0.30688419035514347,Multan District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a4,0.2489914691520069,Muzaffargarh District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a5,0.25109867425870264,Narowal District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a6,0.30859158428488914,Okara District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a7,0.2887293563744283,Pakpattan District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a8,0.24963430224674482,Rahim Yar Khan District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016a9,0.1909062535586747,Rajanpur District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016aa,0.35444419706914587,Rawalpindi District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ab,0.32772655202828277,Sahiwal District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ac,0.37620372286257187,Sargodha District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ad,0.2591588032673335,Sheikhupura District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016ae,0.26459243674742206,Sialkot District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016af,0.31576217733630724,Toba Tek Singh District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_000100000000000016b0,0.34575216796951924,Vehari District,11,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000168f,0.27091730631000566,Attock District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001690,0.32092492003320716,Bahawalnagar District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001691,0.23198277591707678,Bahawalpur District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001692,0.24573807367859937,Bhakkar District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001693,0.30397886867019397,Chakwal District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001694,0.29801927208684265,Dera Ghazi Khan District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001695,0.37151979181146494,Faisalabad District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001696,0.4014479122238616,Gujranwala District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001697,0.34400337331170505,Gujrat District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001698,0.3568288756698411,Hafizabad District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00010000000000001699,0.34547702035890143,Jhang District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169a,0.33723363658240907,Jhelum District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169b,0.4052849112982446,Kasur District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169c,0.4235906088656802,Khanewal District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169d,0.2974625694870825,Khushab District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169e,0.30940711273492816,Lahore District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0001000000000000169f,0.30262897816819384,Layyah District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a0,0.43103697708995675,Lodhran District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a1,0.38401260828175504,Mandi Bahauddin District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a2,0.2679907905555412,Mianwali District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a3,0.3924622706437649,Multan District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a4,0.36906109584894103,Muzaffargarh District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a5,0.2947879429155133,Narowal District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a6,0.4619124694900841,Okara District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a7,0.4479141225189924,Pakpattan District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a8,0.31543554436403565,Rahim Yar Khan District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016a9,0.29821621270491305,Rajanpur District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016aa,0.34620924754007787,Rawalpindi District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ab,0.4648609800224875,Sahiwal District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ac,0.42975001219730474,Sargodha District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ad,0.3618911653257464,Sheikhupura District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016ae,0.3532082900919041,Sialkot District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016af,0.39587295831269326,Toba Tek Singh District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_000100000000000016b0,0.44858833924113195,Vehari District,12,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
