system:index,NDWI_mean,district,month,year,.geo
0_000100000000000016ad,-0.4759726877993556,Sheikhupura District,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ae,-0.34537995932923954,Sialkot District,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016af,-0.5044679269184518,Toba Tek Singh District,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016b0,-0.5443000497840941,Vehari District,1,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000168f,-0.36638193679540715,Attock District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001690,-0.5034929359567965,Bahawalnagar District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001691,-0.32901562202385004,Bahawalpur District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001692,-0.3746852472055837,Bhakkar District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001693,-0.36295833791657506,Chakwal District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001694,-0.35714464870770013,Dera Ghazi Khan District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001695,-0.5249360333314423,Faisalabad District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001696,-0.5504858694848032,Gujranwala District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001697,-0.4913743366516544,Gujrat District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001698,-0.6362727160398334,Hafizabad District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001699,-0.5170166760952383,Jhang District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169a,-0.4035874624110043,Jhelum District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169b,-0.458254934573608,Kasur District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169c,-0.5959748473571925,Khanewal District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169d,-0.38572224577084463,Khushab District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169e,-0.3767726975333208,Lahore District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169f,-0.4530324623020676,Layyah District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a0,-0.6115679304024061,Lodhran District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a1,-0.5385572187264714,Mandi Bahauddin District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,-0.4183102913353227,Mianwali District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,-0.5540596554634502,Multan District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,-0.47671121430947605,Muzaffargarh District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,-0.525213182640666,Narowal District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,-0.49961975477635645,Okara District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,-0.47188973236912785,Pakpattan District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,-0.40604553034149243,Rahim Yar Khan District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,-0.3350461283206594,Rajanpur District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,-0.4288225120987818,Rawalpindi District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,-0.5258935038522183,Sahiwal District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,-0.542279217837243,Sargodha District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,-0.5593705503513248,Sheikhupura District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,-0.5203316593076681,Sialkot District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,-0.5820378018270289,Toba Tek Singh District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,-0.54980547142286,Vehari District,2,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,-0.4251384418720154,Attock District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,-0.4484189180693105,Bahawalnagar District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,-0.2962934415101972,Bahawalpur District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,-0.3893917441661418,Bhakkar District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,-0.3997796249946515,Chakwal District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,-0.32474833652960405,Dera Ghazi Khan District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,-0.520703270208998,Faisalabad District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,-0.5740147560683548,Gujranwala District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,-0.5079990802916889,Gujrat District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,-0.602949323274825,Hafizabad District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,-0.4996992682983965,Jhang District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,-0.4494798632838214,Jhelum District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,-0.4896894419548403,Kasur District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,-0.5409858901983515,Khanewal District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,-0.41688693682887634,Khushab District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,-0.4435394376628918,Lahore District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,-0.41980420945887664,Layyah District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,-0.5434274730324831,Lodhran District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,-0.5595778892743138,Mandi Bahauddin District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,-0.43377342611664044,Mianwali District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,-0.5093408079333092,Multan District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,-0.42908011735440355,Muzaffargarh District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,-0.5926480141265605,Narowal District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,-0.5043980746146747,Okara District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,-0.5211120117618014,Pakpattan District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,-0.34568908794490505,Rahim Yar Khan District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,-0.2869522528511831,Rajanpur District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,-0.5091303812086484,Rawalpindi District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,-0.52872283911304,Sahiwal District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,-0.538529491431663,Sargodha District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,-0.589209065331281,Sheikhupura District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,-0.5808280626974367,Sialkot District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,-0.5329211259150887,Toba Tek Singh District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,-0.5338221459279744,Vehari District,3,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,-0.3407744977284464,Attock District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,-0.29132962662127443,Bahawalnagar District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,-0.23069019223586015,Bahawalpur District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,-0.2790408852794055,Bhakkar District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,-0.34288704183223156,Chakwal District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,-0.2764486322410533,Dera Ghazi Khan District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,-0.37652583137899076,Faisalabad District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,-0.42426659817754175,Gujranwala District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,-0.4209924824170038,Gujrat District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,-0.41738162399778944,Hafizabad District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,-0.37851243444451416,Jhang District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169a,-0.392519012308176,Jhelum District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169b,-0.42909275391421214,Kasur District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169c,-0.37738202629711187,Khanewal District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169d,-0.33529570745354936,Khushab District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169e,-0.37027339120551717,Lahore District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169f,-0.3060561507760592,Layyah District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a0,-0.35680059711272333,Lodhran District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a1,-0.4548358954734902,Mandi Bahauddin District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a2,-0.32967587282331157,Mianwali District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a3,-0.3709373009702709,Multan District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a4,-0.3165097745217669,Muzaffargarh District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a5,-0.4539397299069287,Narowal District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a6,-0.45403790509939596,Okara District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a7,-0.44058845436925875,Pakpattan District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a8,-0.26530266571980493,Rahim Yar Khan District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a9,-0.22006614072122285,Rajanpur District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016aa,-0.4481991384232213,Rawalpindi District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ab,-0.4186230146065188,Sahiwal District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ac,-0.43838773809363335,Sargodha District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ad,-0.41156719874325143,Sheikhupura District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ae,-0.45544978180064594,Sialkot District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016af,-0.39648739619841267,Toba Tek Singh District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016b0,-0.4249600829239645,Vehari District,4,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000168f,-0.2996533267334474,Attock District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001690,-0.2542040234638507,Bahawalnagar District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001691,-0.21153924766301144,Bahawalpur District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001692,-0.2283579098913452,Bhakkar District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001693,-0.30776905897619633,Chakwal District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001694,-0.21102630105296732,Dera Ghazi Khan District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001695,-0.3701800375135018,Faisalabad District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001696,-0.31837146033602837,Gujranwala District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001697,-0.3430483051960116,Gujrat District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001698,-0.3191728358157788,Hafizabad District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001699,-0.3386318776158237,Jhang District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169a,-0.319589447981442,Jhelum District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169b,-0.39388762786077275,Kasur District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169c,-0.3374109183017342,Khanewal District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169d,-0.288272580809117,Khushab District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169e,-0.3332908079878022,Lahore District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169f,-0.24017861219589504,Layyah District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a0,-0.2955888078355397,Lodhran District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a1,-0.38168651523405983,Mandi Bahauddin District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a2,-0.27247036115989076,Mianwali District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a3,-0.3182379142725926,Multan District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a4,-0.2718691949172244,Muzaffargarh District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a5,-0.33498072186290956,Narowal District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a6,-0.40574304400750166,Okara District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a7,-0.38560487898880264,Pakpattan District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a8,-0.24265409345170552,Rahim Yar Khan District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a9,-0.19095059160145134,Rajanpur District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016aa,-0.3393053121307004,Rawalpindi District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ab,-0.3876709687129341,Sahiwal District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ac,-0.36586209632577127,Sargodha District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ad,-0.3284121386435712,Sheikhupura District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ae,-0.3522602321334113,Sialkot District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016af,-0.363150195569418,Toba Tek Singh District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016b0,-0.36852743497248336,Vehari District,5,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000168f,-0.2633332334886979,Attock District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001690,-0.26714105018718354,Bahawalnagar District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001691,-0.2070943706509263,Bahawalpur District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001692,-0.23116739350415977,Bhakkar District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001693,-0.2827461549847875,Chakwal District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001694,-0.2247227318593698,Dera Ghazi Khan District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001695,-0.3840151616703209,Faisalabad District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001696,-0.2756240327506289,Gujranwala District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001697,-0.3058409612918689,Gujrat District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001698,-0.2648473532347094,Hafizabad District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001699,-0.32991273221242867,Jhang District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169a,-0.3063904938284434,Jhelum District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169b,-0.3618852302235858,Kasur District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169c,-0.38725085490129335,Khanewal District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169d,-0.26099521270285436,Khushab District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169e,-0.31120072673755783,Lahore District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169f,-0.2680255803908955,Layyah District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a0,-0.3509055223613893,Lodhran District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a1,-0.3427106789922719,Mandi Bahauddin District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a2,-0.2558882215259201,Mianwali District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a3,-0.35704976473310707,Multan District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a4,-0.3062360761795101,Muzaffargarh District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a5,-0.29339122651723964,Narowal District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a6,-0.35875914338418324,Okara District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a7,-0.3640245808857253,Pakpattan District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a8,-0.2831686657272962,Rahim Yar Khan District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a9,-0.21488699326308403,Rajanpur District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016aa,-0.3326307460035308,Rawalpindi District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ab,-0.3858201932349543,Sahiwal District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ac,-0.35917164309641236,Sargodha District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ad,-0.29533186284613744,Sheikhupura District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ae,-0.3109161894431643,Sialkot District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016af,-0.37467337038321596,Toba Tek Singh District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016b0,-0.3640294996173845,Vehari District,6,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000168f,-0.26953683656824234,Attock District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001690,-0.28583806304079157,Bahawalnagar District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001691,-0.2230986518638601,Bahawalpur District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001692,-0.16631078901744795,Bhakkar District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001693,-0.22669966529416835,Chakwal District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001694,-0.14997970500392585,Dera Ghazi Khan District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001695,-0.3015687186269081,Faisalabad District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001696,-0.15560695941507255,Gujranwala District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001697,-0.33676017680661546,Gujrat District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001698,-0.11769605295172575,Hafizabad District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00010000000000001699,-0.30905347259128213,Jhang District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169a,-0.2937111649094359,Jhelum District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169b,-0.3741865413295792,Kasur District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169c,-0.4258225500274373,Khanewal District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169d,-0.21653650628030363,Khushab District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169e,-0.30321597998095323,Lahore District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0001000000000000169f,-0.24010227279407956,Layyah District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a0,-0.4529527726026942,Lodhran District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a1,-0.3149423447633691,Mandi Bahauddin District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a2,-0.2836925101152149,Mianwali District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a3,-0.423349523103295,Multan District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a4,-0.3222897565495313,Muzaffargarh District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a5,,Narowal District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a6,-0.2565143729910191,Okara District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a7,-0.15128843112525647,Pakpattan District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a8,-0.3191150914938013,Rahim Yar Khan District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000100000000000016a9,-0.21715245290793758,Rajanpur District,7,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
