system:index,district,month,temp_max_c,temp_mean_c,temp_min_c,year,.geo
1_000100000000000016a1,Mandi Bahauddin District,2,24.60260871208412,13.839601174832346,3.830706532034921,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,Mianwali District,2,24.918053200101394,14.350867817130059,4.943427139001823,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,Multan District,2,27.81320727468648,16.691998048735552,7.663711336034379,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,Muzaffargarh District,2,28.369320802006126,16.600157407111308,7.281302195104887,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,Narowal District,2,23.451048416598432,13.442416693264418,3.384637722929934,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,Okara District,2,26.447139867088982,15.487999760487279,6.297827128545815,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,Pakpattan District,2,27.67037970801377,15.948076731048841,6.348468373580812,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,Rahim Yar Khan District,2,29.72826639318578,17.745188278039688,7.805858800281031,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,Rajanpur District,2,28.485636067561924,16.938411766345247,7.415820302789116,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,Rawalpindi District,2,22.142320304950857,10.714407604803508,0.7511509035251106,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,Sahiwal District,2,26.95260481852836,15.796468578468033,6.536238499490379,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,Sargodha District,2,24.901473043705803,14.626847393611119,5.464960091036008,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,Sheikhupura District,2,24.903238029425424,14.634115914849813,4.982809506745152,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,Sialkot District,2,23.958161467797996,13.451161667275189,2.6196643549077403,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,Toba Tek Singh District,2,26.322501276781615,15.61460358912944,6.7372946804187235,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,Vehari District,2,27.602783786947537,16.319535567983326,7.292128843966441,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,Attock District,3,29.55058504185951,16.902257828369756,3.0520256258165532,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,Bahawalnagar District,3,35.73786421301189,21.919416733775186,6.31711572216747,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,Bahawalpur District,3,38.454050440748844,23.411409748026475,6.05029387222837,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,Bhakkar District,3,33.920218307060466,20.353753503709473,4.191681915797666,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,Chakwal District,3,29.809394511835244,17.310377205821585,3.280015524528632,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,Dera Ghazi Khan District,3,32.87195654570203,19.697399211152273,4.001698929693079,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,Faisalabad District,3,32.19729336548882,20.271445548511544,4.834385068602082,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,Gujranwala District,3,31.905953285720134,19.380223378724505,4.765650082657368,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,Gujrat District,3,31.08818913112684,18.58978530214131,4.7745963928184825,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,Hafizabad District,3,32.18649439576105,19.482235503042517,4.527913750839089,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,Jhang District,3,33.19088628108616,20.469135967473317,5.053209086723024,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,Jhelum District,3,30.667833037760584,17.93158777733668,4.197953059492104,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,Kasur District,3,32.45840097678217,20.595159413436196,5.475626652239973,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,Khanewal District,3,34.551361015873226,21.42380672406747,6.383583627453688,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,Khushab District,3,32.62524123280355,19.199807310778674,3.057551730893354,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,Lahore District,3,32.27014178402056,20.17993970682239,5.273056165645553,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,Layyah District,3,34.26120418363089,21.085983724827646,5.051582222710726,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,Lodhran District,3,35.582130777684206,21.784432819930807,6.405722614705739,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,Mandi Bahauddin District,3,32.04012038959829,18.910093653263115,4.607769972360766,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,Mianwali District,3,31.69319063029012,18.908385590343023,3.616513756035968,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,Multan District,3,35.52245791186444,21.86259264675081,6.138767685089874,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,Muzaffargarh District,3,35.481262435489974,21.87576746904423,5.736564247541679,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,Narowal District,3,31.082443216498238,18.724116204944185,4.530044719568149,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,Okara District,3,32.7704724519853,20.80484241249069,5.498744644134991,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,Pakpattan District,3,33.67193870303168,21.18502453053665,6.2793399934998995,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,Rahim Yar Khan District,3,38.04549622247067,23.387265455471603,6.876620283067839,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,Rajanpur District,3,36.13028620354168,22.00454067728688,5.677373799343582,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,Rawalpindi District,3,27.424036365637033,15.659625952493172,2.5431171961647525,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,Sahiwal District,3,33.46025259466652,20.974512352020927,5.8429454716235245,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,Sargodha District,3,32.419050893504185,19.449816726372923,4.320941163862274,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,Sheikhupura District,3,32.270717515849924,20.000792647949527,4.854661598915046,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,Sialkot District,3,31.051947834386528,18.766996197601518,4.575167552994524,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,Toba Tek Singh District,3,33.16596425673348,20.613043332669665,5.333522411423701,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,Vehari District,3,34.8357855418299,21.490210162657977,6.491942637399535,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,Attock District,4,31.791422929384506,20.96876039428949,11.357035726008965,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,Bahawalnagar District,4,38.75149766608704,27.484243739572847,15.741348206590008,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,Bahawalpur District,4,39.87771619410085,28.93043011270416,16.943249987878595,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,Bhakkar District,4,37.281664335993284,25.242764662182704,14.59528123027386,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,Chakwal District,4,31.98553396645881,21.395014336798592,12.6404652263725,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,Dera Ghazi Khan District,4,35.483147088952734,24.58952333617765,15.080310499134596,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,Faisalabad District,4,37.54205868132782,25.69739669127641,15.41319340486109,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,Gujranwala District,4,35.37709102394579,24.433001678070426,14.012773745669096,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,Gujrat District,4,34.33807476157089,23.30917707209465,12.715278096140576,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,Hafizabad District,4,36.18133122497391,24.69231026797481,14.530237935072781,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,Jhang District,4,38.282451350461635,25.95972468771348,16.01062311465535,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169a,Jhelum District,4,33.45785465648516,22.446666185179087,12.628562065336366,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169b,Kasur District,4,37.64744462039868,25.803947508031733,14.9562071203905,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169c,Khanewal District,4,38.38806267565107,26.990191061657523,16.510096299182702,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169d,Khushab District,4,35.53200220087932,23.72330972131431,13.730187565659518,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169e,Lahore District,4,37.033670191088916,25.26154893468232,14.355417685292634,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169f,Layyah District,4,37.78365713607431,26.265912780322655,15.661637946163143,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a0,Lodhran District,4,38.412505917148756,27.45000996656262,16.875147554043316,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a1,Mandi Bahauddin District,4,35.39522752036681,23.931455135742645,13.56825815940131,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a2,Mianwali District,4,34.27085156630168,23.079966981572813,14.581440227076595,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a3,Multan District,4,38.790059756984235,27.442865093185336,17.157051889684347,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a4,Muzaffargarh District,4,38.691817069626524,27.224142460388016,16.511582292694925,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a5,Narowal District,4,34.93827366582772,23.972206611117866,13.18820455648547,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a6,Okara District,4,37.62751965397718,26.14012551375384,15.855435697848442,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a7,Pakpattan District,4,37.736447818029625,26.640461913480888,15.465556795107293,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a8,Rahim Yar Khan District,4,39.907400861631864,28.94843303504811,18.098950325855775,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a9,Rajanpur District,4,37.64623687397928,27.236189212394482,16.792469603512618,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016aa,Rawalpindi District,4,30.17223236148934,19.85317589055118,10.066740317385277,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ab,Sahiwal District,4,37.68776660292635,26.426690097972294,15.679367180464117,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ac,Sargodha District,4,36.36329614769649,24.490270212604283,14.64806655191405,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ad,Sheikhupura District,4,36.54109017258889,25.14753484513786,14.723681822246094,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ae,Sialkot District,4,34.49852026028726,23.743681785431335,13.007836887723037,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016af,Toba Tek Singh District,4,38.20470524245353,26.232905242311425,15.943792244886094,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016b0,Vehari District,4,37.97001031860407,27.039558998454453,16.090143687442893,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000168f,Attock District,5,41.8375402036556,29.220797786310463,12.450754649843638,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001690,Bahawalnagar District,5,45.74691300462663,34.214907810196706,16.522959070932014,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001691,Bahawalpur District,5,47.78187303497173,35.93438944741908,17.574526566617298,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001692,Bhakkar District,5,45.82230208998752,34.06316435857898,14.324336472400244,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001693,Chakwal District,5,41.037274358002364,29.319381168194017,13.245077229494152,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001694,Dera Ghazi Khan District,5,45.56932834820627,33.21026373587234,15.244042631449979,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001695,Faisalabad District,5,44.71566562087874,33.32705429116408,15.107261497620403,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001696,Gujranwala District,5,44.8760283987423,32.39031312041125,15.318300176940989,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001697,Gujrat District,5,43.700190398351644,30.962589207531487,14.225666538857816,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001698,Hafizabad District,5,44.735274006663296,32.78145298123945,15.111154045813343,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001699,Jhang District,5,45.95410013065908,34.20094166716934,15.425711339802374,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169a,Jhelum District,5,42.53551998008204,30.120636695641412,13.37678951494361,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169b,Kasur District,5,44.94500437844612,33.026115168047305,16.14337311304263,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169c,Khanewal District,5,46.3970884125645,34.56899767855717,15.938870971452662,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169d,Khushab District,5,44.71694237632003,32.71198725818029,13.284147719839282,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169e,Lahore District,5,44.910819714508534,32.88755321347439,16.001548415416718,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169f,Layyah District,5,46.80596844469515,34.56036365987464,15.261646036869905,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a0,Lodhran District,5,46.83438647127033,34.50096312365836,16.925680736124388,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a1,Mandi Bahauddin District,5,44.46493251737957,32.00858611148578,14.418897382982669,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a2,Mianwali District,5,43.79273111320924,32.062395954583174,14.270339684052448,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a3,Multan District,5,47.15827221943182,34.93975185563262,16.852008986819154,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a4,Muzaffargarh District,5,47.39197111718195,34.876919928814615,17.22076353575601,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a5,Narowal District,5,43.77618636904499,31.03297425565675,14.694186950827989,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a6,Okara District,5,44.65219566827469,33.26624456447104,15.999803197472446,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a7,Pakpattan District,5,44.70901334096406,33.50674623236729,16.110016399570323,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a8,Rahim Yar Khan District,5,48.21238983129673,35.81901737125968,18.260288586846116,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a9,Rajanpur District,5,47.81494261293572,35.06908134649856,18.078288177000434,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016aa,Rawalpindi District,5,39.52126258540641,27.2665451298482,11.679012002118798,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ab,Sahiwal District,5,44.88950320607602,33.62546320066899,15.696714280674096,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ac,Sargodha District,5,45.34050121537435,33.171479186803936,14.298424275424017,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ad,Sheikhupura District,5,44.724810007774764,32.86081788813131,15.619354874988852,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ae,Sialkot District,5,44.06793985361676,31.254591697000937,14.523957150581024,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016af,Toba Tek Singh District,5,45.513625586352134,33.8210153920669,15.51376722432577,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016b0,Vehari District,5,45.62839804075772,34.08866235364995,16.378470600901007,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000168f,Attock District,6,43.35690446898417,33.44705639992561,21.566583870493393,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001690,Bahawalnagar District,6,44.44303495607268,35.71031273134974,25.857578246160447,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001691,Bahawalpur District,6,44.995148965709134,36.87227793652905,27.04689721990698,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001692,Bhakkar District,6,46.21481411288441,36.251610625522304,24.151298189153948,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001693,Chakwal District,6,42.43870551789967,32.77123380963947,21.84815207873853,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001694,Dera Ghazi Khan District,6,44.43860849061251,34.47657193032545,23.842199338226592,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001695,Faisalabad District,6,44.03777297566525,34.52724418214042,23.216626110375365,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001696,Gujranwala District,6,44.77762180069254,34.96293805471741,23.519138581169916,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001697,Gujrat District,6,44.49070727408391,34.27415053406092,21.58540208682132,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001698,Hafizabad District,6,44.46065266393328,34.913510891921305,24.061350930673616,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001699,Jhang District,6,45.5111764298144,35.50484929189709,23.91020796359126,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169a,Jhelum District,6,43.6096815801177,33.76374091768295,22.261898864829455,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169b,Kasur District,6,43.81753791555025,34.4721625455128,24.32670322678687,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169c,Khanewal District,6,45.67400023619433,35.9769986941958,24.75718837414037,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169d,Khushab District,6,44.902269779708675,35.14460627898942,23.059533065129802,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169e,Lahore District,6,44.13617646705682,34.81599243808225,25.134065836627805,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
