system:index,district,month,soil_moisture_0_7cm,soil_moisture_7_28cm,year,.geo
0_0001000000000000169f,Layyah District,1,0.06584200581134325,0.10098219384721954,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a0,Lodhran District,1,0.13516996259151032,0.13366642940249557,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a1,Mandi Bahauddin District,1,0.20984222492495516,0.18301609023092866,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a2,Mianwali District,1,0.12224857226533045,0.1540893442691923,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a3,Multan District,1,0.1537055802864015,0.13994488517350315,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a4,Muzaffargarh District,1,0.11479498417537125,0.11820377756775784,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a5,Narowal District,1,0.2824531575699174,0.26511568816464437,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a6,Okara District,1,0.16923428825795953,0.13892874717968884,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a7,Pakpattan District,1,0.16446179841372943,0.13755808825488247,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a8,Rahim Yar Khan District,1,0.08374490367763118,0.12406446119609388,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016a9,Rajanpur District,1,0.06261892110853629,0.15990944966210902,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016aa,Rawalpindi District,1,0.3165192130157291,0.2891710487551936,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ab,Sahiwal District,1,0.17675116725222906,0.14693233093500466,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ac,Sargodha District,1,0.18552709656167882,0.16409976892883096,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ad,Sheikhupura District,1,0.1916132939308009,0.15351222873113668,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016ae,Sialkot District,1,0.244708320286193,0.22087725459450855,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016af,Toba Tek Singh District,1,0.16918679562598116,0.14892254578704678,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000100000000000016b0,Vehari District,1,0.14498928892105187,0.13458750591214813,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000168f,Attock District,2,0.2215771506676795,0.2187517377992788,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001690,Bahawalnagar District,2,0.11700464067246237,0.13913162017435152,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001691,Bahawalpur District,2,0.05264117464770531,0.1247402676684278,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001692,Bhakkar District,2,0.06465551251287467,0.10393473891915549,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001693,Chakwal District,2,0.22092084366749556,0.21686719529930976,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001694,Dera Ghazi Khan District,2,0.05539502642663311,0.1641436972645589,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001695,Faisalabad District,2,0.16166223498895266,0.1553532718160852,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001696,Gujranwala District,2,0.20192822465722216,0.21019239820593383,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001697,Gujrat District,2,0.2482499486542413,0.2552260400667676,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001698,Hafizabad District,2,0.18135143231339818,0.1768384979864357,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00010000000000001699,Jhang District,2,0.1303990760497462,0.1395556967719896,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169a,Jhelum District,2,0.25154143374217935,0.2561352407337747,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169b,Kasur District,2,0.15856721781642563,0.14972232711608627,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169c,Khanewal District,2,0.12811183152733582,0.13699251064934514,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169d,Khushab District,2,0.12325257456687451,0.13340312831390946,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169e,Lahore District,2,0.1624665299027716,0.1730376679066232,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0001000000000000169f,Layyah District,2,0.061553826152552255,0.09895492864377568,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a0,Lodhran District,2,0.12188716824525893,0.13260153080641998,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a1,Mandi Bahauddin District,2,0.20518046732012643,0.2169456491939585,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a2,Mianwali District,2,0.13274353971707564,0.14683631017357562,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a3,Multan District,2,0.12407589574993973,0.134647169208988,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a4,Muzaffargarh District,2,0.09259850462972755,0.11482799371125543,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a5,Narowal District,2,0.26861074991640776,0.2814574430948794,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a6,Okara District,2,0.15746971394526832,0.15080266435038406,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a7,Pakpattan District,2,0.1577148275937364,0.15647925992707679,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a8,Rahim Yar Khan District,2,0.07519858684718411,0.12261234855392836,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016a9,Rajanpur District,2,0.052327580823538174,0.15531644367727485,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016aa,Rawalpindi District,2,0.3280631121108809,0.33348223367957286,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ab,Sahiwal District,2,0.15204934656044777,0.1510132356592075,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ac,Sargodha District,2,0.16787941701100292,0.1619984943852839,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ad,Sheikhupura District,2,0.1711763679319365,0.1702856105162813,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016ae,Sialkot District,2,0.24590735009502582,0.256176581137117,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016af,Toba Tek Singh District,2,0.1421918863432145,0.144878562342878,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000100000000000016b0,Vehari District,2,0.12803680167189205,0.13379842144477416,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000168f,Attock District,3,0.24969705121197344,0.22696173708429704,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001690,Bahawalnagar District,3,0.11440465202103726,0.12847409186549436,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001691,Bahawalpur District,3,0.059462829977576126,0.12312345613138397,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001692,Bhakkar District,3,0.16376437268168312,0.16526680572303942,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001693,Chakwal District,3,0.2523874277444605,0.21785941233541475,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001694,Dera Ghazi Khan District,3,0.19532741393969869,0.21282948820660444,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001695,Faisalabad District,3,0.19683221895486,0.16895755076108557,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001696,Gujranwala District,3,0.1961761299286341,0.15908098274922736,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001697,Gujrat District,3,0.2014477627339128,0.17826100207932066,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001698,Hafizabad District,3,0.19320859253115358,0.1567951929750598,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00010000000000001699,Jhang District,3,0.19285631645589843,0.1624488223509488,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169a,Jhelum District,3,0.23503333513349117,0.2047677331984062,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169b,Kasur District,3,0.19760631122068067,0.16696558868587671,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169c,Khanewal District,3,0.1706461245258583,0.14207040699595272,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,Khushab District,3,0.19744239609940806,0.16817684052463852,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,Lahore District,3,0.18582122702581813,0.16660784212908405,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,Layyah District,3,0.13658613950178747,0.1363784885267743,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,Lodhran District,3,0.15248518789081017,0.1339532644159181,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,Mandi Bahauddin District,3,0.1947698277889518,0.1666875129901571,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,Mianwali District,3,0.2205588890324609,0.19943747708695356,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,Multan District,3,0.16251720523211777,0.13811063200703946,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,Muzaffargarh District,3,0.13656951478087603,0.12452737921355372,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,Narowal District,3,0.22302581933170182,0.20560705549572048,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,Okara District,3,0.1861244507189228,0.15278262077434665,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,Pakpattan District,3,0.16017885591048545,0.1380043991129376,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,Rahim Yar Khan District,3,0.0817804641078288,0.12105135358076752,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,Rajanpur District,3,0.10153128286265527,0.15920923449825136,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,Rawalpindi District,3,0.3037527415272046,0.28488986988363296,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,Sahiwal District,3,0.18200819390626974,0.15017542742110035,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,Sargodha District,3,0.2140302907324058,0.17373824741114519,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,Sheikhupura District,3,0.18979534117540683,0.15845906331289134,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,Sialkot District,3,0.21363033709343082,0.18943800814187162,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,Toba Tek Singh District,3,0.19091180254066328,0.15983266125752937,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,Vehari District,3,0.15354688658897286,0.13385770107276182,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,Attock District,4,0.2636298466546209,0.27814514513639754,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,Bahawalnagar District,4,0.11355783647313077,0.12933446202093316,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,Bahawalpur District,4,0.05670229263761004,0.12183996435298751,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,Bhakkar District,4,0.12155724893768809,0.1814283370988105,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,Chakwal District,4,0.26895794405009227,0.2796548098635142,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,Dera Ghazi Khan District,4,0.14513803206408535,0.23902667362242314,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,Faisalabad District,4,0.20951040073790678,0.21885694315451779,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,Gujranwala District,4,0.20343308222031464,0.19987706484833326,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,Gujrat District,4,0.20593136071569634,0.19756755569619405,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,Hafizabad District,4,0.20462620037438226,0.201109986545474,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,Jhang District,4,0.18942086445516632,0.205543709572722,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169a,Jhelum District,4,0.244294948684954,0.24179133782405832,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169b,Kasur District,4,0.20184346802740671,0.20024608863942903,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169c,Khanewal District,4,0.16139645589944238,0.1509219762091056,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169d,Khushab District,4,0.19234936092159993,0.21633511120747875,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169e,Lahore District,4,0.1906043325032016,0.19600235926252998,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000169f,Layyah District,4,0.09755995889546754,0.15253333770195474,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a0,Lodhran District,4,0.13726701085028892,0.13477152354709837,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a1,Mandi Bahauddin District,4,0.20447910322135712,0.20181670900933435,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a2,Mianwali District,4,0.2198828124088107,0.25097887346732667,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a3,Multan District,4,0.13913941306067776,0.13955119950340605,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a4,Muzaffargarh District,4,0.11156058769556988,0.12935341571245668,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a5,Narowal District,4,0.23544489915072048,0.23335659316727148,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a6,Okara District,4,0.18344071364006428,0.17260032894455832,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a7,Pakpattan District,4,0.16343578472560907,0.1442535756730868,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a8,Rahim Yar Khan District,4,0.08291472142535151,0.12007541011018577,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016a9,Rajanpur District,4,0.08122848634767346,0.1681982564225391,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016aa,Rawalpindi District,4,0.3022256516524152,0.309138416319361,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ab,Sahiwal District,4,0.1835831570221177,0.169919776057906,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ac,Sargodha District,4,0.21877911660870403,0.22251244893062774,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ad,Sheikhupura District,4,0.2021944718319213,0.20228991543501962,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016ae,Sialkot District,4,0.23152491406646397,0.22935566370512442,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016af,Toba Tek Singh District,4,0.19205683670285734,0.19378709927362403,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000100000000000016b0,Vehari District,4,0.15181803952001943,0.13992571926290656,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000168f,Attock District,5,0.2547090985900523,0.2530264966199496,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001690,Bahawalnagar District,5,0.1244496635463171,0.12770258971563747,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001691,Bahawalpur District,5,0.06986824516812556,0.12063714306229799,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001692,Bhakkar District,5,0.0982298838775661,0.12711539987137602,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001693,Chakwal District,5,0.2489465589804042,0.23274378461981904,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001694,Dera Ghazi Khan District,5,0.08813092660698167,0.18171588989032816,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001695,Faisalabad District,5,0.16896384749076987,0.1500840023141745,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001696,Gujranwala District,5,0.17589289575489803,0.14246071010661251,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001697,Gujrat District,5,0.18557197646391682,0.14606239967679469,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001698,Hafizabad District,5,0.1686041547157624,0.1501367308646424,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00010000000000001699,Jhang District,5,0.15995951323558036,0.14664755067950183,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169a,Jhelum District,5,0.2037373523326714,0.17623784315066768,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169b,Kasur District,5,0.1727649849651455,0.14649472242617714,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169c,Khanewal District,5,0.16038842282894317,0.13762611069723854,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169d,Khushab District,5,0.16676240974356582,0.15457348584677286,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169e,Lahore District,5,0.1694025196527115,0.15460949028145587,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0001000000000000169f,Layyah District,5,0.08821578763365899,0.10688951120240218,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a0,Lodhran District,5,0.14967912928461652,0.13361556356545332,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a1,Mandi Bahauddin District,5,0.16588712737181396,0.14845829941356373,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a2,Mianwali District,5,0.1990211869973898,0.19985981131972605,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a3,Multan District,5,0.1491499575679162,0.13373429210101728,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a4,Muzaffargarh District,5,0.11558835065579215,0.11439236307544516,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a5,Narowal District,5,0.22631976744472052,0.19342686462361253,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a6,Okara District,5,0.16612435644894843,0.13890154279678243,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a7,Pakpattan District,5,0.15978447891570216,0.13508828697707775,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a8,Rahim Yar Khan District,5,0.09130920937081297,0.11915840684899785,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016a9,Rajanpur District,5,0.07050351544275367,0.15294917790608295,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016aa,Rawalpindi District,5,0.27165036922403085,0.26035530977159127,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ab,Sahiwal District,5,0.16463290114240448,0.1431569196340826,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ac,Sargodha District,5,0.1889198963484547,0.16219070211549771,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ad,Sheikhupura District,5,0.16362808902491724,0.14205349287438881,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016ae,Sialkot District,5,0.2124000705693782,0.1712850114054733,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016af,Toba Tek Singh District,5,0.16618898252357145,0.14718884623736755,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000100000000000016b0,Vehari District,5,0.15564875597116012,0.135262088416193,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000168f,Attock District,6,0.199788906513956,0.2162417544007639,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001690,Bahawalnagar District,6,0.12958887436784966,0.1588832803022003,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001691,Bahawalpur District,6,0.06901573927134196,0.1385075513114553,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001692,Bhakkar District,6,0.08422101059884701,0.11649964142519144,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001693,Chakwal District,6,0.2144284802323702,0.2239729456799378,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001694,Dera Ghazi Khan District,6,0.10634833824314822,0.19793966759752696,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001695,Faisalabad District,6,0.17025778366166738,0.16505536892440126,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001696,Gujranwala District,6,0.20996665563138597,0.17906386549035386,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001697,Gujrat District,6,0.21166244608064305,0.18653565290307392,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001698,Hafizabad District,6,0.17341598132725816,0.15920274174762264,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00010000000000001699,Jhang District,6,0.1576669867457037,0.15050982655443407,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169a,Jhelum District,6,0.19594227007703513,0.18201777502997646,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169b,Kasur District,6,0.19764758739057273,0.20011756447312548,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169c,Khanewal District,6,0.16515813206906996,0.1541731603531385,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169d,Khushab District,6,0.1409788687106737,0.16289780318009292,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169e,Lahore District,6,0.20630135050109127,0.20755154755904104,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0001000000000000169f,Layyah District,6,0.09688378750843878,0.12201487393230226,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a0,Lodhran District,6,0.15342493606483262,0.15748482115294993,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a1,Mandi Bahauddin District,6,0.16452005728416066,0.15649335898993172,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a2,Mianwali District,6,0.14695839276514408,0.17447340576503792,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a3,Multan District,6,0.1555631461670158,0.1503576158604718,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a4,Muzaffargarh District,6,0.12111917100879188,0.12498645413029041,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a5,Narowal District,6,0.2570147349256744,0.2540525657440672,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a6,Okara District,6,0.16971242181789745,0.17215673913814816,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a7,Pakpattan District,6,0.16025659316613883,0.1579638181716038,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a8,Rahim Yar Khan District,6,0.08412763065106303,0.1212975891112597,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016a9,Rajanpur District,6,0.07347302543261555,0.15795951158865668,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016aa,Rawalpindi District,6,0.2505862407783021,0.25819253959049804,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ab,Sahiwal District,6,0.16430941243564648,0.1580548390255306,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ac,Sargodha District,6,0.17719165398840378,0.17549056352793926,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ad,Sheikhupura District,6,0.18476619844886874,0.17164254132296441,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016ae,Sialkot District,6,0.2482810925534816,0.23415051494779504,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000100000000000016af,Toba Tek Singh District,6,0.1650305551677091,0.15023348500271402,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
