system:index,bare_km2,built_km2,crops_km2,district,flooded_vegetation_km2,grass_km2,month,shrub_and_scrub_km2,snow_and_ice_km2,trees_km2,water_km2,year,.geo
2_0001000000000000169c,92.81058677637256,448.49397388343505,3635.496103780731,Khanewal District,0.32590480893850327,0.03430286608636379,3,14.00634243316291,0.0,69.79957309250958,94.81690230616094,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169d,1241.4633955061106,398.5524863180466,3413.898221141717,Khushab District,11.127378689055789,2.714247110281505,3,893.7747315761065,0.0,541.8626615644196,96.08306327080172,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169e,76.48999587476764,723.3539628084313,886.681031882551,Lahore District,0.7291343237291656,1.5923019525686315,3,5.964315592431847,0.0,14.194919650968822,19.006617497473812,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0001000000000000169f,1652.8677781877925,619.1401590825077,3907.9576605352413,Layyah District,0.9736410267651081,0.059697097167372704,3,37.176637258804305,0.0,14.207119631219436,115.92377105785863,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a0,42.9933268612835,279.738636755169,2330.5574657058014,Lodhran District,0.0,0.008679581806063652,3,4.363743371903604,0.0,6.79574490919271,2.5914104967652,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a1,24.372919198264377,286.7265889406459,2257.1867809319865,Mandi Bahauddin District,6.7355597516266155,2.393973934080671,3,29.66058352241914,0.0,42.8603161607522,105.88084330218388,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a2,818.1427244943877,505.4636888970238,3093.523420402404,Mianwali District,10.337263940409846,5.793082077275304,3,1150.0673624320175,0.0,214.2792015568262,193.55111859370314,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a3,208.05439587016681,557.133406275562,2687.366985164002,Multan District,0.15522189904004335,0.09469150751829147,3,3.3330677195360847,0.0,113.72205750790664,78.26035986619034,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a4,1080.464319375935,1193.9898385518504,4865.4599900894755,Muzaffargarh District,4.069552929392632,0.23288927227258682,3,67.13470899723106,0.0,124.77747792049364,351.9037865390746,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a5,6.632181527797937,215.54724412670765,2097.00096686031,Narowal District,0.6675578758887508,0.9223644501292237,3,14.036819797977076,0.0,20.463393988387256,23.549845342400175,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a6,86.61270727699659,341.6448609096381,3938.149830705807,Okara District,0.44118752688826884,0.06010681204497814,3,23.313877250389286,0.0,12.051770075512868,35.30531593139704,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a7,35.95733423943029,231.57976783232434,2588.550609300979,Pakpattan District,0.06030028034001589,0.02583231870085001,3,4.148518452336829,0.0,1.97949429147822,21.76082924398064,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a8,5565.945827937264,1005.2192577563845,5886.910470212752,Rahim Yar Khan District,4.184680011945174,0.09647428710013628,3,48.0923685328487,0.0,114.43391485148128,151.1314609552497,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016a9,7668.613153373494,325.31719640338906,3761.2050210843813,Rajanpur District,2.8941073594614863,0.19997024163603783,3,353.9609023165141,0.0,51.59731819546763,171.25995432219523,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016aa,119.39582475202121,1095.545533182523,1909.1354310755814,Rawalpindi District,1.0367248947786933,8.603594637906872,3,797.9392175228865,0.0,1249.3432762771704,43.6687582058686,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ab,35.528673135719316,338.8290689960451,2788.1688391108437,Sahiwal District,0.025788971222937107,0.10294992942363024,3,10.590681651862813,0.0,39.13359783250911,16.09274942675496,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ac,70.17651871268215,523.7361929948643,4971.904125223725,Sargodha District,5.114837056957185,1.7342643443093286,3,38.701921200127714,0.0,68.16680790290748,91.8448194973463,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ad,44.433613801079204,520.8703382839066,5103.223146633017,Sheikhupura District,2.376789367805217,1.3587800928227165,3,13.071048329098552,0.0,44.25728227788692,92.7351408494965,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016ae,15.426423834797507,431.86715024511386,2517.3847902986495,Sialkot District,2.7542954253251937,2.362674563827322,3,8.908614986634575,0.0,31.5723122526435,55.53322579524679,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016af,45.539168522872174,330.37140475144497,2627.843848992657,Toba Tek Singh District,0.0257027605548501,0.07713574543595314,3,17.933338562526977,0.0,40.13058210164674,19.572330202885407,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000100000000000016b0,65.72562835053998,497.988978121846,3905.015932040607,Vehari District,0.0527130672890766,0.008407531328061048,3,3.679756276367926,0.0,9.57830839078216,16.590307491006076,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0001000000000000168f,771.0727886512182,589.2385993204792,3046.399222447526,Attock District,1.8645559465841335,1.0593797798578937,4,1915.037204754747,0.03324676305055618,383.52923239723367,96.9125274818281,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001690,3130.3430421771445,209.9943749175754,5152.947512419967,Bahawalnagar District,0.12086352985352278,0.051783748902380466,4,54.10446597204415,0.0,2.0746041601523757,27.38818202115522,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001691,19487.73256903239,415.23939201270105,3845.1545763018125,Bahawalpur District,1.4591860761865973,0.22600746899843216,4,121.80311804535049,0.0,63.79093071349038,32.35043694646116,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001692,4333.495742023609,371.34053864395065,3724.8457414251698,Bhakkar District,0.0,0.18655327521264553,4,97.31391982747718,0.0,11.814524255462867,49.19788902025743,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001693,780.9339060699202,518.3181103536823,2939.272999589456,Chakwal District,2.7308997609305616,0.9045750591903925,4,1692.6993170025485,0.0,626.658713416956,49.42292733648244,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001694,6377.596120993288,322.6696775706741,3807.986234749328,Dera Ghazi Khan District,3.2688808099859776,1.3135671596974134,4,1105.993280505798,0.0,22.425420363649142,151.92231053113204,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001695,223.21814220512616,752.2416303792932,4901.166485405429,Faisalabad District,0.195367980748415,0.05944162514060736,4,34.294739415817986,0.0,2.5258571118554647,33.72504766028666,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001696,38.86329859639426,402.78636611604367,3042.607028120387,Gujranwala District,4.1321095127502785,0.2769950829921108,4,9.444538870994368,0.0,18.41883708914267,102.94469363773058,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001697,41.057413644288836,518.50955239992,2234.7991382929076,Gujrat District,1.775201239246948,1.5824498675288816,4,106.52816134515932,0.0,186.5105837836022,76.25677139459583,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001698,31.930749138002746,136.6730488214313,2032.5788435500735,Hafizabad District,0.6502756707918118,0.05914153531193733,4,5.924702094356512,0.0,5.511516071830456,64.02989844016219,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00010000000000001699,1181.8861076999858,738.1580796942151,6752.991723331863,Jhang District,0.783459760248661,0.02545223105698824,4,58.56163127427446,0.0,21.399108270709128,193.45268988331742,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
